name,start,end,position,first,score
bl,0:45'54''598,0:45'55''278,bl,0,0
bl,0:46'12''125,0:46'13''194,tr,1,0
bl,0:46'13''194,0:46'13''278,br,0,0
fl,0:46'13''278,0:46'13''723,tr,0,0
fl,0:46'13''723,0:46'14''284,br,0,0
bl,0:46'14''284,0:46'15''073,tl,0,0
fh,0:46'15''073,0:46'15''839,br,0,0
fh,0:46'15''839,0:46'16''363,tl,0,0
fh,0:46'16''363,0:46'16''683,bl,0,0
fh,0:46'16''683,0:46'17''158,tl,0,1
bl,0:47'37''235,0:47'38''311,tl,1,0
bl,0:47'53''457,0:47'54''545,br,1,0
fl,0:47'54''545,0:47'55''038,tr,0,0
fh,0:47'55''038,0:47'55''442,br,0,0
bl,0:47'55''442,0:47'56''158,tl,0,0
bh,0:47'56''158,0:47'57''038,bl,0,0
bh,0:47'57''038,0:47'57''878,tl,0,1
bh,0:47'57''878,0:47'58''358,bl,0,0
bl,0:48'15''237,0:48'16''332,tr,1,0
fl,0:48'16''332,0:48'16''442,br,0,0
bl,0:48'16''442,0:48'17''518,tl,0,0
fh,0:48'17''518,0:48'18''958,bl,0,0
bh,0:48'18''958,0:48'19''518,tr,0,1
fh,0:48'19''518,0:48'19''921,bl,0,0
bl,0:48'35''894,0:48'36''939,tl,1,0
fl,0:48'36''939,0:48'37''194,bl,0,0
bl,0:48'37''194,0:48'38''042,tl,0,0
fh,0:48'38''042,0:48'39''558,br,0,0
bl,0:48'39''558,0:48'40''078,tr,0,0
fh,0:48'40''078,0:48'40''635,br,0,0
fh,0:48'40''635,0:48'41''002,tr,0,0
fh,0:48'41''002,0:48'41''718,bl,0,0
bl,0:48'41''718,0:48'42''158,tl,0,0
fh,0:48'42''158,0:48'43''138,br,0,0
fh,0:48'43''138,0:48'43''639,tr,0,0
fh,0:48'43''639,0:48'44''150,br,0,0
fh,0:48'44''150,0:48'44''721,tr,0,0
bh,0:48'44''721,0:48'45''318,bl,0,0
bl,0:48'45''318,0:48'46''398,tr,0,0
fh,0:48'46''398,0:48'47''877,br,0,0
fl,0:48'47''877,0:48'48''278,tl,0,0
fh,0:48'48''278,0:48'49''434,br,0,0
fh,0:48'49''434,0:48'49''758,tr,0,1
bl,0:49'17''113,0:49'18''198,tl,1,0
fl,0:49'18''198,0:49'18''801,br,0,0
fl,0:49'18''801,0:49'19''511,tr,0,0
fh,0:49'19''511,0:49'20''950,bl,0,0
bl,0:49'20''950,0:49'21''638,tr,0,0
fh,0:49'21''638,0:49'22''319,br,0,0
bh,0:49'22''319,0:49'22''718,tr,0,0
fh,0:49'22''718,0:49'23''998,bl,0,0
fh,0:49'23''998,0:49'24''478,tl,0,0
bl,0:49'24''478,0:49'25''398,bl,0,0
bh,0:49'25''398,0:49'26''078,tl,0,1
bh,0:49'26''078,0:49'26''596,bl,0,0
bl,0:49'47''112,0:49'48''180,tl,1,0
fh,0:49'48''180,0:49'48''630,bl,0,0
bh,0:49'48''630,0:49'49''123,tl,0,0
fh,0:49'49''123,0:49'49''512,br,0,0
fh,0:49'49''512,0:49'49''906,tr,0,0
fh,0:49'49''906,0:49'50''438,br,0,0
fl,0:49'50''438,0:49'51''278,tr,0,0
fh,0:49'51''278,0:49'52''038,br,0,0
fl,0:49'52''038,0:49'52''558,tl,0,1
bl,0:50'16''789,0:50'17''880,tl,1,0
bl,0:50'17''880,0:50'18''358,bl,0,0
bh,0:50'18''358,0:50'18''878,tl,0,0
bl,0:50'18''878,0:50'19''638,bl,0,0
bl,0:50'19''638,0:50'20''238,tl,0,1
fh,0:50'20''238,0:50'20''522,bl,0,0
bl,0:50'37''267,0:50'38''353,tl,1,0
fl,0:50'38''353,0:50'38''802,bl,0,0
fh,0:50'38''802,0:50'39''198,tr,0,0
fl,0:50'39''198,0:50'39''637,bl,0,0
bh,0:50'39''637,0:50'40''078,tl,0,0
fh,0:50'40''078,0:50'41''238,br,0,0
bh,0:50'41''238,0:50'42''038,tr,0,0
bl,0:50'42''038,0:50'42''918,bl,0,0
bh,0:50'42''918,0:50'43''638,tl,0,0
fh,0:50'43''638,0:50'44''883,br,0,0
fh,0:50'44''883,0:50'45''438,tr,0,1
bl,0:51'04''782,0:51'05''833,tl,1,0
bh,0:51'05''833,0:51'06''038,br,0,0
fh,0:51'06''038,0:51'06''442,tr,0,1
fh,0:51'06''442,0:51'06''839,br,0,0
bl,0:51'20''873,0:51'21''920,tl,1,0
fh,0:51'21''920,0:51'22''280,bl,0,0
bh,0:51'22''280,0:51'22''843,tr,0,0
fh,0:51'22''843,0:51'23''078,br,0,1
fl,0:51'23''078,0:51'23''239,tr,0,0
bl,0:51'40''673,0:51'41''712,bl,1,0
fl,0:51'41''712,0:51'42''078,tl,0,0
bh,0:51'42''078,0:51'42''521,bl,0,0
fh,0:51'42''521,0:51'42''837,tl,0,0
bh,0:51'42''837,0:51'43''238,bl,0,0
fh,0:51'43''238,0:51'43''558,tl,0,0
bl,0:51'43''558,0:51'44''238,bl,0,0
fh,0:51'44''238,0:51'44''878,tl,0,0
fh,0:51'44''878,0:51'45''638,br,0,0
fh,0:51'45''638,0:51'46''358,tr,0,0
fh,0:51'46''358,0:51'46''958,br,0,0
fh,0:51'46''958,0:51'47''598,tl,0,0
fh,0:51'47''598,0:51'47''841,br,0,0
fl,0:51'47''841,0:51'48''638,tr,0,0
fh,0:51'48''638,0:51'49''558,br,0,1
bl,0:52'10''234,0:52'11''394,br,1,0
bh,0:52'11''394,0:52'11''638,tr,0,0
fh,0:52'11''638,0:52'12''192,br,0,0
fh,0:52'12''192,0:52'12''673,tr,0,0
bh,0:52'12''673,0:52'13''118,br,0,0
bh,0:52'13''118,0:52'13''798,tl,0,0
fh,0:52'13''798,0:52'14''718,bl,0,0
bh,0:52'14''718,0:52'15''398,tl,0,0
fl,0:52'15''398,0:52'16''518,br,0,0
fh,0:52'16''518,0:52'17''238,tr,0,1
fh,0:52'17''238,0:52'17''678,br,0,0
bl,0:52'35''346,0:52'36''475,tr,1,0
fl,0:52'36''475,0:52'36''678,br,0,0
bh,0:52'36''678,0:52'37''324,tl,0,1
bl,0:54'42''693,0:54'43''736,bl,1,0
fl,0:54'43''736,0:54'43''958,tl,0,0
bl,0:54'43''958,0:54'44''558,br,0,0
bh,0:54'44''558,0:54'45''238,tr,0,0
bh,0:54'45''238,0:54'45''678,br,0,0
bh,0:54'45''678,0:54'46''519,tl,0,0
fh,0:54'46''519,0:54'47''050,br,0,1
bl,0:54'47''050,0:54'47''318,tl,0,0
bl,0:54'59''582,0:55'00''642,br,1,0
fl,0:55'00''642,0:55'01''078,tr,0,0
bh,0:55'01''078,0:55'01''679,br,0,0
bh,0:55'01''679,0:55'02''239,tr,0,0
bh,0:55'02''239,0:55'02''763,br,0,0
bl,0:55'02''763,0:55'03''518,tr,0,0
fh,0:55'03''518,0:55'04''593,br,0,0
bl,0:55'04''593,0:55'05''278,tl,0,0
bh,0:55'05''278,0:55'05''958,br,0,0
bh,0:55'05''958,0:55'06''363,tr,0,0
fh,0:55'06''363,0:55'07''400,bl,0,0
fh,0:55'07''400,0:55'08''244,tl,0,0
fh,0:55'08''244,0:55'09''118,br,0,0
bl,0:55'09''118,0:55'09''958,tl,0,0
fh,0:55'09''958,0:55'10''518,bl,0,0
fh,0:55'10''518,0:55'10''918,tl,0,0
fh,0:55'10''918,0:55'11''398,bl,0,0
fh,0:55'11''398,0:55'11''992,tl,0,0
fh,0:55'11''992,0:55'13''118,bl,0,0
fl,0:55'13''118,0:55'13''995,tr,0,0
fh,0:55'13''995,0:55'15''596,br,0,0
fh,0:55'15''596,0:55'16''237,tr,0,0
fl,0:55'16''237,0:55'17''164,bl,0,0
fh,0:55'17''164,0:55'18''082,tl,0,0
fh,0:55'18''082,0:55'19''399,br,0,0
fl,0:55'19''399,0:55'20''198,tl,0,0
fh,0:55'20''198,0:55'20''758,bl,0,0
bh,0:55'20''758,0:55'21''478,tr,0,0
fh,0:55'21''478,0:55'21''998,br,0,0
bl,0:55'21''998,0:55'22''483,tr,0,0
fl,0:55'22''483,0:55'23''200,br,0,0
bl,0:55'23''200,0:55'23''918,tr,0,0
fh,0:55'23''918,0:55'24''881,bl,0,0
bl,0:55'24''881,0:55'25''598,tl,0,0
fh,0:55'25''598,0:55'26''038,bl,0,0
fl,0:55'26''038,0:55'26''878,tr,0,0
fh,0:55'26''878,0:55'27''834,br,0,0
bl,0:55'27''834,0:55'28''360,tr,0,0
bh,0:55'28''360,0:55'29''158,br,0,0
bh,0:55'29''158,0:55'29''718,tr,0,0
fl,0:55'29''718,0:55'30''642,bl,0,0
bh,0:55'30''642,0:55'31''358,tr,0,0
fh,0:55'31''358,0:55'32''161,br,0,0
bh,0:55'32''161,0:55'32''761,tr,0,0
fh,0:55'32''761,0:55'33''478,bl,0,0
bh,0:55'33''478,0:55'34''118,tr,0,0
bl,0:55'34''118,0:55'34''998,br,0,0
fh,0:55'34''998,0:55'35''798,tl,0,0
fh,0:55'35''798,0:55'36''877,bl,0,1
bh,0:55'36''877,0:55'37''478,tr,0,0
bl,0:56'05''413,0:56'06''515,bl,1,1
fh,0:56'06''515,0:56'06''758,tl,0,0
bl,0:56'22''671,0:56'23''709,br,1,0
fh,0:56'23''709,0:56'24''118,tr,0,0
bh,0:56'24''118,0:56'24''682,br,0,0
bh,0:56'24''682,0:56'25''030,tr,0,0
fl,0:56'25''030,0:56'26''078,bl,0,0
fh,0:56'26''078,0:56'26''639,tl,0,1
bl,0:57'12''378,0:57'13''496,tr,1,0
bh,0:57'13''496,0:57'14''038,bl,0,0
fl,0:57'14''038,0:57'14''555,tl,0,0
fh,0:57'14''555,0:57'15''679,bl,0,1
bl,0:57'15''679,0:57'16''279,tl,0,0
bl,0:57'35''678,0:57'36''737,br,1,0
fl,0:57'36''737,0:57'36''998,tl,0,0
fh,0:57'36''998,0:57'37''564,bl,0,0
fh,0:57'37''564,0:57'38''202,tl,0,0
fh,0:57'38''202,0:57'38''318,bl,0,0
fh,0:57'38''318,0:57'39''238,tr,0,0
bh,0:57'39''238,0:57'39''678,bl,0,0
bh,0:57'39''678,0:57'40''278,tl,0,0
fh,0:57'40''278,0:57'40''878,br,0,0
bh,0:57'40''878,0:57'41''518,tr,0,0
fl,0:57'41''518,0:57'42''358,br,0,0
bh,0:57'42''358,0:57'42''758,tr,0,1
bh,0:57'42''758,0:57'43''274,br,0,0
bl,0:58'03''251,0:58'04''349,tr,1,0
fl,0:58'04''349,0:58'04''718,br,0,0
fh,0:58'04''718,0:58'05''038,tl,0,0
fh,0:58'05''038,0:58'06''518,br,0,0
fh,0:58'06''518,0:58'06''798,tr,0,0
bl,0:58'06''798,0:58'07''398,bl,0,0
fh,0:58'07''398,0:58'07''681,tr,0,1
bl,0:58'22''794,0:58'23''879,tr,1,0
fl,0:58'23''879,0:58'24''599,bl,0,0
bh,0:58'24''599,0:58'25''044,tr,0,0
bh,0:58'25''044,0:58'25''439,br,0,0
fh,0:58'25''439,0:58'26''083,tr,0,0
bl,0:58'26''083,0:58'26''998,br,0,0
fh,0:58'26''998,0:58'28''124,tr,0,0
bl,0:58'28''124,0:58'28''678,br,0,0
fh,0:58'28''678,0:58'29''278,tr,0,0
bh,0:58'29''278,0:58'29''918,br,0,0
fh,0:58'29''918,0:58'30''718,tl,0,0
bh,0:58'30''718,0:58'31''558,bl,0,0
fh,0:58'31''558,0:58'31''958,tl,0,0
fh,0:58'31''958,0:58'32''362,bl,0,0
fh,0:58'32''362,0:58'32''878,tl,0,0
bh,0:58'32''878,0:58'33''238,bl,0,0
fh,0:58'33''238,0:58'33''918,tl,0,0
fh,0:58'33''918,0:58'35''382,br,0,0
fh,0:58'35''382,0:58'36''278,tr,0,0
bl,0:58'36''278,0:58'36''962,br,0,0
fh,0:58'36''962,0:58'37''564,tl,0,0
fh,0:58'37''564,0:58'37''998,bl,0,0
bl,0:58'37''998,0:58'38''728,tr,0,0
fh,0:58'38''728,0:58'39''798,br,0,0
fl,0:58'39''798,0:58'40''636,tr,0,0
fh,0:58'40''636,0:58'42''404,br,0,0
bl,0:58'42''404,0:58'43''038,tr,0,0
fh,0:58'43''038,0:58'44''078,bl,0,0
fh,0:58'44''078,0:58'44''481,tl,0,0
fh,0:58'44''481,0:58'44''919,bl,0,0
fh,0:58'44''919,0:58'45''723,tl,0,0
bl,0:58'45''723,0:58'46''358,br,0,0
fh,0:58'46''358,0:58'47''318,tr,0,0
fl,0:58'47''318,0:58'47''679,br,0,0
fh,0:58'47''679,0:58'48''518,tr,0,0
bh,0:58'48''518,0:58'49''000,bl,0,0
bl,0:58'49''000,0:58'50''164,tr,0,0
fh,0:58'50''164,0:58'51''123,br,0,0
bh,0:58'51''123,0:58'51''473,tr,0,0
fh,0:58'51''473,0:58'52''558,bl,0,0
fh,0:58'52''558,0:58'53''158,tl,0,0
bh,0:58'53''158,0:58'53''961,br,0,0
bl,0:58'53''961,0:58'54''357,tr,0,0
bl,0:58'54''357,0:58'55''438,bl,0,0
fh,0:58'55''438,0:58'56''238,tl,0,0
bh,0:58'56''238,0:58'56''678,bl,0,0
fh,0:58'56''678,0:58'57''280,tl,0,0
bh,0:58'57''280,0:58'57''838,bl,0,0
fh,0:58'57''838,0:58'58''152,tr,0,0
bh,0:58'58''152,0:58'58''163,br,0,0
fh,0:58'58''163,0:58'59''078,tl,0,0
fh,0:58'59''078,0:58'59''603,br,0,0
fh,0:58'59''603,0:59'00''159,tr,0,0
bl,0:59'00''159,0:59'00''878,br,0,0
fh,0:59'00''878,0:59'01''956,tl,0,0
fl,0:59'01''956,0:59'02''558,bl,0,0
fh,0:59'02''558,0:59'03''438,tr,0,0
fh,0:59'03''438,0:59'03''798,br,0,0
bl,0:59'03''798,0:59'04''718,tr,0,1
fh,0:59'04''718,0:59'05''238,br,0,0
bl,1:00'33''894,1:00'33''964,tr,1,0
fh,1:00'33''964,1:00'34''603,br,0,0
bh,1:00'34''603,1:00'35''038,tr,0,0
fh,1:00'35''038,1:00'36''078,br,0,0
bh,1:00'36''078,1:00'36''959,tl,0,1
bl,1:00'59''267,1:01'00''358,tl,1,0
bh,1:01'00''358,1:01'01''111,bl,0,1
bl,1:01'25''006,1:01'26''017,bl,1,0
fl,1:01'26''017,1:01'26''398,tr,0,0
fh,1:01'26''398,1:01'26''762,bl,0,0
fh,1:01'26''762,1:01'27''155,tr,0,0
bh,1:01'27''155,1:01'27''755,br,0,0
bh,1:01'27''755,1:01'28''599,tr,0,0
bl,1:01'28''599,1:01'29''439,br,0,0
fh,1:01'29''439,1:01'30''598,tl,0,0
bh,1:01'30''598,1:01'31''558,br,0,0
bh,1:01'31''558,1:01'32''439,tr,0,0
bl,1:01'32''439,1:01'33''318,br,0,0
fh,1:01'33''318,1:01'34''318,tr,0,0
bl,1:01'34''318,1:01'35''244,bl,0,0
fh,1:01'35''244,1:01'36''122,tl,0,0
fh,1:01'36''122,1:01'36''558,br,0,0
fh,1:01'36''558,1:01'36''918,tr,0,0
bh,1:01'36''918,1:01'37''556,bl,0,0
fh,1:01'37''556,1:01'38''120,tl,0,0
bh,1:01'38''120,1:01'38''604,br,0,0
fh,1:01'38''604,1:01'38''990,tr,0,0
bh,1:01'38''990,1:01'40''358,br,0,1
fh,1:01'40''358,1:01'41''398,tr,0,0
bl,1:02'06''875,1:02'07''971,bl,1,0
bh,1:02'07''971,1:02'08''078,tl,0,0
fh,1:02'08''078,1:02'08''713,bl,0,0
fh,1:02'08''713,1:02'09''038,tl,0,0
fh,1:02'09''038,1:02'09''362,bl,0,0
bh,1:02'09''362,1:02'09''759,tr,0,0
fh,1:02'09''759,1:02'10''438,br,0,0
bl,1:02'10''438,1:02'10''639,tr,0,0
fh,1:02'10''639,1:02'11''004,br,0,0
bl,1:02'11''004,1:02'11''558,tl,0,0
fh,1:02'11''558,1:02'12''321,bl,0,0
bl,1:02'12''321,1:02'13''278,tr,0,0
fh,1:02'13''278,1:02'14''600,br,0,0
bl,1:02'14''600,1:02'15''199,tr,0,0
fh,1:02'15''199,1:02'15''962,br,0,0
bl,1:02'15''962,1:02'16''954,tr,0,0
fh,1:02'16''954,1:02'18''518,bl,0,0
fl,1:02'18''518,1:02'19''318,tl,0,0
fh,1:02'19''318,1:02'19''878,br,0,0
bh,1:02'19''878,1:02'20''358,tl,0,0
fh,1:02'20''358,1:02'20''959,br,0,0
bl,1:02'20''959,1:02'21''438,tr,0,0
fh,1:02'21''438,1:02'22''239,br,0,0
fh,1:02'22''239,1:02'22''878,tl,0,0
fh,1:02'22''878,1:02'23''398,br,0,0
fl,1:02'23''398,1:02'24''601,tl,0,0
fh,1:02'24''601,1:02'25''363,bl,0,0
bh,1:02'25''363,1:02'26''238,tl,0,0
fh,1:02'26''238,1:02'26''838,br,0,0
bl,1:02'26''838,1:02'27''470,tr,0,0
fh,1:02'27''470,1:02'28''884,br,0,0
bl,1:02'28''884,1:02'29''758,tr,0,0
fh,1:02'29''758,1:02'30''999,bl,0,0
bl,1:02'30''999,1:02'31''513,tl,0,0
fh,1:02'31''513,1:02'32''319,bl,0,1
bl,1:02'32''319,1:02'32''758,tl,0,0
bl,1:03'12''098,1:03'13''119,bl,1,0
fl,1:03'13''119,1:03'13''397,tr,0,0
bl,1:03'13''397,1:03'14''142,br,0,0
fh,1:03'14''142,1:03'15''559,tl,0,0
fh,1:03'15''559,1:03'16''038,bl,0,0
fh,1:03'16''038,1:03'16''678,tr,0,1
bl,1:03'39''682,1:03'40''782,tr,1,0
fh,1:03'40''782,1:03'41''078,br,0,0
bl,1:03'41''078,1:03'41''766,tr,0,0
fh,1:03'41''766,1:03'42''959,bl,0,0
fh,1:03'42''959,1:03'43''478,tl,0,0
fh,1:03'43''478,1:03'44''038,bl,0,0
bh,1:03'44''038,1:03'44''872,tr,0,0
bh,1:03'44''872,1:03'45''438,br,0,1
bl,1:04'08''185,1:04'09''221,bl,1,0
fl,1:04'09''221,1:04'09''558,tl,0,0
fh,1:04'09''558,1:04'10''038,bl,0,0
bh,1:04'10''038,1:04'10''642,tr,0,0
bh,1:04'10''642,1:04'11''518,br,0,0
fh,1:04'11''518,1:04'11''963,tl,0,0
fh,1:04'11''963,1:04'13''198,bl,0,0
fh,1:04'13''198,1:04'13''604,tr,0,0
fh,1:04'13''604,1:04'14''159,bl,0,1
bl,1:04'14''159,1:04'14''598,tl,0,0
bl,1:04'34''487,1:04'35''579,br,1,0
fl,1:04'35''579,1:04'35''959,tr,0,0
bh,1:04'35''959,1:04'36''278,br,0,0
fh,1:04'36''278,1:04'36''798,tr,0,0
fl,1:04'36''798,1:04'37''200,bl,0,0
fh,1:04'37''200,1:04'37''918,tr,0,1
bl,1:04'57''214,1:04'58''237,tr,1,0
fh,1:04'58''237,1:04'58''878,bl,0,0
bl,1:04'58''878,1:04'59''518,tr,0,0
fh,1:04'59''518,1:05'00''278,bl,0,1
bl,1:05'00''278,1:05'00''918,tr,0,0
bl,1:05'21''461,1:05'22''538,bl,1,0
fl,1:05'22''538,1:05'22''725,tl,0,0
bl,1:05'22''725,1:05'23''556,br,0,0
fh,1:05'23''556,1:05'24''240,tr,0,0
bl,1:05'24''240,1:05'25''238,br,0,0
fh,1:05'25''238,1:05'26''278,tl,0,0
bh,1:05'26''278,1:05'27''040,br,0,0
fl,1:05'27''040,1:05'27''918,tl,0,0
fh,1:05'27''918,1:05'29''278,br,0,0
bl,1:05'29''278,1:05'30''115,tr,0,1
fh,1:05'30''115,1:05'31''518,bl,0,0
bl,1:05'56''672,1:05'57''798,tr,1,0
fl,1:05'57''798,1:05'58''038,br,0,0
bh,1:05'58''038,1:05'58''676,tr,0,0
bh,1:05'58''676,1:05'59''198,br,0,0
bh,1:05'59''198,1:05'59''884,tr,0,0
bl,1:05'59''884,1:06'00''563,br,0,0
bh,1:06'00''563,1:06'01''203,tr,0,0
bh,1:06'01''203,1:06'02''119,bl,0,0
fh,1:06'02''119,1:06'02''721,tl,0,0
fh,1:06'02''721,1:06'03''078,bl,0,1
fl,1:06'03''078,1:06'03''762,tl,0,0
bl,1:07'22''389,1:07'23''418,tl,1,0
fl,1:07'24''120,1:07'24''120,bl,0,0
fh,1:07'24''919,1:07'24''919,tl,0,0
fl,1:07'25''484,1:07'25''484,bl,0,0
fh,1:07'26''318,1:07'26''318,tl,0,0
bh,1:07'26''838,1:07'26''838,br,0,0
fh,1:07'27''238,1:07'27''238,tr,0,0
fh,1:07'27''439,1:07'27''439,br,0,0
fh,1:07'28''001,1:07'28''001,tr,0,0
fh,1:07'28''318,1:07'28''318,br,0,1
fl,1:07'28''961,1:07'28''961,tr,0,0
bl,1:07'58''321,1:07'59''361,bl,1,0
fh,1:07'59''361,1:07'59''878,tr,0,0
bh,1:07'59''878,1:08'00''398,bl,0,0
bh,1:08'00''398,1:08'00''843,tl,0,1
bl,1:08'15''045,1:08'16''096,tl,1,0
fh,1:08'16''096,1:08'16''879,br,0,0
fh,1:08'16''879,1:08'17''199,tr,0,0
fh,1:08'17''199,1:08'17''758,br,0,0
fh,1:08'17''758,1:08'18''079,tr,0,0
fh,1:08'18''079,1:08'18''558,bl,0,0
bh,1:08'18''558,1:08'19''318,tl,0,0
bh,1:08'19''318,1:08'19''678,bl,0,0
fh,1:08'19''678,1:08'20''351,tr,0,0
bl,1:08'20''351,1:08'20''722,br,0,0
bh,1:08'20''722,1:08'21''438,tl,0,0
bh,1:08'21''438,1:08'22''039,bl,0,0
fl,1:08'22''039,1:08'22''598,tl,0,0
fh,1:08'22''598,1:08'23''238,bl,0,0
bl,1:08'23''238,1:08'23''633,tl,0,0
bh,1:08'23''633,1:08'24''562,bl,0,0
bl,1:08'24''562,1:08'25''283,tl,0,0
fh,1:08'25''283,1:08'26''162,br,0,0
bh,1:08'26''162,1:08'26''991,tl,0,0
bh,1:08'26''991,1:08'27''799,bl,0,0
fh,1:08'27''799,1:08'28''523,tl,0,0
bh,1:08'28''523,1:08'28''958,br,0,0
bh,1:08'28''958,1:08'30''278,tl,0,0
fl,1:08'30''278,1:08'30''758,bl,0,0
fh,1:08'30''758,1:08'31''718,tl,0,0
bl,1:08'31''718,1:08'32''438,bl,0,0
fh,1:08'32''438,1:08'32''958,tl,0,0
bh,1:08'32''958,1:08'33''359,br,0,0
bh,1:08'33''359,1:08'34''038,tl,0,0
bl,1:08'34''038,1:08'34''091,br,0,0
fh,1:08'34''091,1:08'34''839,tr,0,0
fl,1:08'34''839,1:08'35''278,bl,0,0
bh,1:08'35''278,1:08'35''919,tl,0,0
fh,1:08'35''919,1:08'36''597,bl,0,0
fl,1:08'36''597,1:08'37''118,tl,0,0
fh,1:08'37''118,1:08'38''078,bl,0,1
bl,1:09'18''112,1:09'19''173,bl,1,0
fl,1:09'19''173,1:09'19''518,tl,0,0
bh,1:09'19''518,1:09'19''918,bl,0,0
bh,1:09'19''918,1:09'20''558,tl,0,1
bh,1:09'20''558,1:09'21''078,bl,0,0
bl,1:09'41''249,1:09'42''335,tl,1,0
fl,1:09'42''335,1:09'42''723,bl,0,0
bh,1:09'42''723,1:09'43''198,tl,0,0
fh,1:09'43''198,1:09'43''478,br,0,0
bh,1:09'43''478,1:09'43''990,tl,0,0
bl,1:09'43''990,1:09'45''039,bl,0,0
fh,1:09'45''039,1:09'45''998,tl,0,1
bl,1:10'04''678,1:10'05''740,tr,1,0
bh,1:10'05''740,1:10'06''038,br,0,0
fh,1:10'06''038,1:10'06''479,tr,0,0
fh,1:10'06''479,1:10'06''878,br,0,0
fh,1:10'06''878,1:10'07''118,tr,0,0
fh,1:10'07''118,1:10'07''758,bl,0,0
fh,1:10'07''758,1:10'08''038,tl,0,0
bh,1:10'08''038,1:10'08''678,bl,0,0
bl,1:10'08''678,1:10'09''358,tr,0,0
bh,1:10'09''358,1:10'09''917,bl,0,0
fl,1:10'09''917,1:10'10''438,tr,0,0
fh,1:10'10''438,1:10'11''232,br,0,0
fh,1:10'11''232,1:10'11''922,tr,0,0
fh,1:10'11''922,1:10'12''841,br,0,0
fl,1:10'12''841,1:10'13''678,tr,0,0
fh,1:10'13''678,1:10'14''241,br,0,0
fh,1:10'14''241,1:10'14''644,tr,0,0
fl,1:10'14''644,1:10'15''524,br,0,0
fh,1:10'15''524,1:10'16''361,tr,0,0
bh,1:10'16''361,1:10'16''878,br,0,0
fl,1:10'16''878,1:10'17''750,tr,0,0
fh,1:10'17''750,1:10'18''728,br,0,0
bl,1:10'18''728,1:10'18''638,tr,0,0
fh,1:10'18''638,1:10'19''238,br,0,1
bl,1:10'47''890,1:10'48''974,br,1,0
fl,1:10'48''974,1:10'49''238,tr,0,0
fh,1:10'49''238,1:10'49''638,br,0,0
bh,1:10'49''638,1:10'50''244,tl,0,0
fh,1:10'50''244,1:10'50''758,br,0,0
bh,1:10'50''758,1:10'51''356,tl,0,0
bh,1:10'51''356,1:10'51''922,br,0,0
fh,1:10'51''922,1:10'52''238,tr,0,0
fh,1:10'52''238,1:10'52''798,bl,0,0
fl,1:10'52''798,1:10'53''278,tl,0,0
bh,1:10'53''278,1:10'53''878,bl,0,0
bh,1:10'53''878,1:10'54''399,tl,0,0
fh,1:10'54''399,1:10'55''078,br,0,0
fh,1:10'55''078,1:10'55''402,tr,0,1
fh,1:10'55''402,1:10'55''800,br,0,0
bl,1:11'17''236,1:11'18''373,tr,1,0
fl,1:11'18''373,1:11'18''839,bl,0,0
bl,1:11'18''839,1:11'19''523,tr,0,0
fh,1:11'19''523,1:11'20''599,br,0,0
fl,1:11'20''599,1:11'21''119,tr,0,0
fh,1:11'21''119,1:11'21''958,br,0,0
bl,1:11'21''958,1:11'23''003,tl,0,0
fh,1:11'23''003,1:11'24''443,br,0,0
bl,1:11'24''443,1:11'25''078,tl,0,0
fl,1:11'25''078,1:11'25''398,bl,0,0
fl,1:11'25''398,1:11'26''284,tl,0,0
bh,1:11'26''284,1:11'26''718,bl,0,1
bl,1:11'26''718,1:11'27''402,tl,0,0
bl,1:12'20''023,1:12'21''097,bl,1,0
fl,1:12'21''097,1:12'21''318,tl,0,0
fh,1:12'21''318,1:12'22''040,br,0,0
fh,1:12'22''040,1:12'22''404,tl,0,0
bh,1:12'22''404,1:12'22''838,br,0,0
bh,1:12'22''838,1:12'23''471,tl,0,0
fh,1:12'23''471,1:12'24''279,br,0,1
fh,1:12'24''279,1:12'24''600,tl,0,0
bl,1:12'45''575,1:12'46''653,bl,1,0
fl,1:12'46''653,1:12'46''958,tr,0,0
bh,1:12'46''958,1:12'47''518,bl,0,0
fl,1:12'47''518,1:12'48''198,tl,0,0
bh,1:12'48''198,1:12'48''918,bl,0,0
bh,1:12'48''918,1:12'49''393,tl,0,0
fh,1:12'49''393,1:12'49''798,br,0,0
fl,1:12'49''798,1:12'50''238,tl,0,0
fh,1:12'50''238,1:12'50''718,br,0,0
fl,1:12'50''718,1:12'51''238,tr,0,0
fh,1:12'51''238,1:12'52''118,bl,0,0
bl,1:12'52''118,1:12'52''562,tl,0,0
fh,1:12'52''562,1:12'53''039,bl,0,0
bl,1:12'53''039,1:12'53''880,tl,0,0
fh,1:12'53''880,1:12'55''122,bl,0,1
bh,1:12'55''122,1:12'55''758,tr,0,0
bl,1:13'22''012,1:13'23''016,bl,1,0
fh,1:13'23''016,1:13'23''239,tl,0,0
bh,1:13'23''239,1:13'23''878,bl,0,0
fh,1:13'23''878,1:13'24''439,tr,0,0
fl,1:13'24''439,1:13'25''078,br,0,0
fh,1:13'25''078,1:13'25''838,tl,0,0
fh,1:13'25''838,1:13'26''320,bl,0,0
fh,1:13'26''320,1:13'26''599,tr,0,1
bl,1:13'51''124,1:13'52''180,tl,1,0
bh,1:13'52''180,1:13'52''838,br,0,0
bl,1:13'52''838,1:13'53''838,tl,0,0
fh,1:13'53''838,1:13'54''798,bl,0,0
