name,start,end,position,first,score
fh,37'39''961,37'41''557,bl,0,0
bl,37'41''557,37'42''078,tl,0,0
fh,37'42''078,37'42''676,bl,0,1
bl,38'15''857,38'16''959,br,1,0
bh,38'16''959,38'17''552,tl,0,0
fh,38'17''552,38'18''117,bl,0,0
bh,38'18''117,38'19''038,tr,0,1
fh,38'19''038,38'19''438,bl,0,0
bl,38'38''920,38'39''918,tr,1,0
fl,38'39''918,38'40''194,br,0,1
fl,38'40''194,38'41''077,tr,0,0
bl,39''58''324,39'59''242,bl,1,0
fl,39'59''242,39'59''837,tr,0,0
bh,39'59''837,40'00''518,br,0,0
bh,40'00''518,40'01''478,tr,0,0
fh,40'01''478,40'01''877,br,0,0
fh,40'01''877,40'02''591,tr,0,0
fh,40'02''591,40'02''717,br,0,0
bh,40'02''717,40'03''597,tr,0,1
bh,40'03''597,40'03''917,bl,0,0
bl,39'20''101,40'21''117,tr,1,0
fh,40'21''117,40'22''077,bl,0,0
bl,40'22''077,40'22''237,tr,0,0
bl,40'22''237,40'23''198,br,0,0
bl,40'23''198,40'23''758,tl,0,0
fh,40'23''758,40'25''318,br,0,1
bl,40'48''159,40'49''035,br,1,0
bh,40'49''035,40'49''637,tl,0,0
fh,40'49''637,40'50''438,br,0,0
fh,40'50''438,40'51''787,tr,0,0
fh,40'51''787,40'52''237,br,0,0
bl,40'52''237,40'53''117,tr,0,0
fh,40'53''117,40'54''358,br,0,0
bl,40'54''358,40'55''398,tr,0,0
fh,40'55''398,40'56''438,bl,0,0
bl,40'56''438,40'56''998,tl,0,0
fh,40'56''998,40'58''158,br,0,0
bh,40'58''158,40'58''718,tl,0,0
fl,40'58''718,40'59''477,br,0,0
fh,40'59''477,41'00''513,tr,0,0
bl,41'00''513,41'00''876,br,0,0
fl,41'00''876,41'01''797,tl,0,0
fh,41'01''797,41'02''237,bl,0,0
fh,41'02''237,41'03''477,tl,0,0
fh,41'03''477,41'04''237,bl,0,0
fh,41'04''237,41'05''757,tl,0,0
fl,41'05''757,41'06''157,br,0,0
fh,41'06''157,41'06''708,tl,0,0
bl,41'06''708,41'07''278,bl,0,0
fh,41'07''278,41'08''837,tr,0,0
bl,41'08''837,41'09''277,bl,0,0
fh,41'09''277,41'11''077,tl,0,0
bh,41'11''077,41'11''518,br,0,0
fl,41'11''518,41'12''341,tr,0,0
fh,41'12''341,41'13''315,br,0,0
fh,41'13''315,41'14''876,tr,0,0
bh,41'14''876,41'15''198,br,0,0
fh,41'15''198,41'16''077,tl,0,0
bl,41'16''077,41'16''638,br,0,0
fh,41'16''638,41'17''758,tl,0,0
bl,41'17''758,41'18''278,bl,0,0
fh,41'18''278,41'18''592,tr,0,0
bl,41'18''592,41'19''037,bl,0,0
fh,41'19''037,41'19''677,tl,0,1
bl,41'19''677,41'20''118,bl,0,0
bl,42'01''753,42'02''826,tl,1,0
bl,42'02''826,42'03''273,br,0,0
fh,42'03''273,42'03''998,tl,0,0
fh,42'03''998,42'04''757,br,0,0
fh,42'04''757,42'05''755,tl,0,0
fh,42'05''755,42'05''956,br,0,1
bh,42'05''956,42'06''677,tr,0,0
bl,42'32''554,42'33''552,bl,1,0
fl,42'33''552,42'34''077,tr,0,0
fh,42'34''077,42'34''434,br,0,1
bl,43'04''091,43'05''093,br,1,0
bh,43'05''093,43'05''733,tl,0,0
bh,43'05''733,43'06''374,br,0,0
bl,43'06''374,43'07''174,tr,0,0
fh,43'07''174,43'08''534,br,0,0
bh,43'08''534,43'09''453,tr,0,0
fh,43'09''453,43'10''452,bl,0,0
bh,43'10''452,43'11''534,tl,0,0
fh,43'11''534,43'11''773,br,0,0
bl,43'11''773,43'12''613,tr,0,0
fh,43'12''613,43'14''319,bl,0,0
fl,43'14''319,43'15''409,tr,0,0
fh,43'15''409,43'16''773,bl,0,1
bl,43'46''665,43'47''771,bl,1,0
fl,43'47''771,43'48''254,tr,0,0
bh,43'48''254,43'48''894,br,0,0
bh,43'48''894,43'49''413,tr,0,0
fh,43'49''413,43'50''039,br,0,0
bl,43'50''039,43'50''733,tr,0,0
bh,43'50''733,43'51''526,br,0,0
fh,43'51''526,43'53''093,tr,0,0
bl,43'53''093,43'53''453,br,0,0
bh,43'53''453,43'54''533,tr,0,0
bh,43'54''533,43'54''694,bl,0,1
bh,43'54''694,43'55''167,tl,0,0
bl,44'34''152,44'35''000,br,1,0
bh,44'35''000,44'35''524,tl,0,0
fh,44'35''524,44'35''807,br,0,0
fh,44'35''807,44'36''612,tl,0,0
fh,44'36''612,44'37''013,br,0,0
fh,44'37''013,44'37''492,tr,0,0
fh,44'37''492,44'37''813,br,0,0
bl,44'37''813,44'38''614,tr,0,0
fh,44'38''614,44'39''934,br,0,0
bh,44'39''934,44'40''414,tr,0,0
bl,44'40''414,44'41''253,bl,0,0
fh,44'41''253,44'42''043,tr,0,0
fh,44'42''043,44'42''534,br,0,0
fh,44'42''534,44'42''894,tl,0,0
bh,44'42''894,44'43''133,br,0,0
bh,44'43''133,44'43''732,tr,0,0
fh,44'43''732,44'43''973,br,0,1
bl,45'44''753,45'45''678,bl,1,0
fl,45'45''678,45'46''253,tr,0,0
bh,45'46''253,45'46''933,br,0,0
bh,45'46''933,45'47''930,tr,0,0
fh,45'47''930,45'48''254,br,0,0
bl,45'48''254,45'49''213,tl,0,0
fh,45'49''213,45'50''494,br,0,0
bl,45'50''494,40'51''373,tr,0,0
fh,40'51''373,45'52''774,bl,0,0
fh,45'52''774,45'53''252,tl,0,0
fl,45'53''252,45'54''134,bl,0,0
fh,45'54''134,45'55''573,tl,0,0
bh,45'55''573,45'55''813,bl,0,0
fh,45'55''813,45'57''294,tr,0,0
bl,45'57''294,45'57''813,br,0,0
bh,45'57''813,45'58''709,tl,0,0
fh,45'58''709,46'00''053,br,0,0
bh,46'00''053,46'00''974,tl,0,0
bh,46'00''974,46'01''614,bl,0,1
bl,46'31''012,46'32''013,br,1,0
bl,46'32''013,46'32''486,tl,0,0
bh,46'32''486,46'33''254,br,0,0
bh,46'33''254,46'34''016,tr,0,0
fh,46'34''016,46'34''454,br,0,1
bl,46'57''653,46'58''817,bl,1,0
bh,46'58''817,46'59''453,tr,0,0
fl,46'59''453,47'00''495,bl,0,0
fh,47'00''495,47'02''014,tl,0,0
bh,47'02''014,47'02''494,br,0,0
bl,47'02''494,47'03''135,tl,0,1
fh,47'03''135,47'04''414,br,0,0
bl,47'27''122,47'28''134,tr,1,0
fh,47'28''134,47'28''854,bl,0,0
bh,47'28''854,47'29''454,tl,0,0
bh,47'29''454,47'29''974,bl,0,0
fh,47'29''974,47'30''853,tl,0,0
bl,47'30''853,47'31''373,bl,0,0
fh,47'31''373,47'32''414,tr,0,0
fl,47'32''414,47'32''814,bl,0,0
bh,47'32''814,47'33''539,tr,0,0
fh,47'33''539,47'34''453,bl,0,0
fh,47'34''453,47'35''205,tl,0,0
fh,47'35''205,47'35''653,br,0,0
fl,47'35''653,47'36''373,tr,0,0
fh,47'36''373,47'37''654,br,0,0
bh,47'37''654,47'38''453,tr,0,0
fh,47'38''453,47'38''813,br,0,0
bh,47'38''813,47'39''773,tr,0,0
fh,47'39''773,47'41''253,bl,0,0
fh,47'41''253,47'41''809,tr,0,0
fh,47'41''809,47'42''239,br,0,0
bl,47'42''239,47'43''054,tr,0,0
bh,47'43''054,47'44''054,bl,0,0
fh,47'44''054,47'44''897,tl,0,0
fh,47'44''897,47'45''374,bl,0,0
bh,47'45''374,47'46''333,tl,0,0
fh,47'46''333,47'48''084,bl,0,0
fh,47'48''084,47'49''655,tl,0,0
fh,47'49''655,47'51''775,bl,0,0
fh,47'51''775,47'52''173,tl,0,0
bl,47'52''173,47'52''573,bl,0,0
fl,47'52''573,47'53''453,tl,0,0
bl,47'53''453,47'54''494,bl,0,0
fl,47'54''494,47'55''294,tl,0,0
fh,47'55''294,47'56''882,bl,0,1
bh,47'56''882,47'57''414,tl,0,0
bl,48'31''022,48'32''033,br,1,1
fh,48'32''033,48'32''734,tl,0,0
