name,start,end,position,first,score
fl,39'20''198,39'20''638,br,0,0
fh,39'20''638,39'21''438,tl,0,1
bl,40'26''393,40'27''494,tl,1,0
bl,40'27''494,40'28''001,br,0,0
bh,40'28''001,40'28''318,tr,0,0
fh,40'28''318,40'28''678,br,0,0
fh,40'28''678,40'29''039,tr,0,0
fh,40'29''039,40'29''479,br,0,0
fh,40'29''479,40'29''949,tr,0,0
fh,40'29''949,40'30''398,br,0,0
fh,40'30''398,40'30''907,tr,0,0
bl,40'30''907,40'31''678,bl,0,0
fh,40'31''678,40'32''476,tr,0,0
fl,40'32''476,40'32''983,br,0,0
fh,40'32''983,40'33''518,tr,0,0
bh,40'33''518,40'34''118,bl,0,0
fh,40'34''118,40'34''837,tr,0,0
bl,40'34''837,40'35''158,br,0,0
fh,40'35''158,40'36''119,tr,0,0
fl,40'36''119,40'37''118,br,0,0
fh,40'37''118,40'38''638,tl,0,0
fl,40'38''638,40'39''070,br,0,1
bh,40'39''070,40'39''799,tl,0,0
bl,41'08''886,41'09''996,br,1,0
fh,41'09''996,41'10''318,tl,0,0
bl,41'10''318,41'10''758,bl,0,0
fh,41'10''758,41'11''118,tl,0,1
bl,41'31''758,41'32''758,tr,1,0
fh,41'32''758,41'33''481,bl,0,0
bh,41'33''481,41'33''998,tr,0,0
bl,41'33''998,41'34''918,bl,0,0
fh,41'34''918,41'36''238,tr,0,0
bl,41'36''238,41'36''958,br,0,0
fh,41'36''958,41'37''838,tr,0,0
bl,41'37''838,41'38''638,br,0,0
fh,41'38''638,41'39''878,tr,0,0
fh,41'39''878,41'40''438,br,0,0
fh,41'40''438,41'41''038,tl,0,0
bh,41'41''038,41'41''997,bl,0,0
bl,41'41''997,41'42''519,tl,0,0
fh,41'42''519,41'43''998,bl,0,0
bh,41'43''998,41'44''438,tl,0,0
fl,41'44''438,41'45''319,br,0,0
fh,41'45''319,41'46''518,tr,0,0
fh,41'46''518,41'48''038,br,0,0
bh,41'48''038,41'48''878,tl,0,0
fh,41'48''878,41'49''599,bl,0,0
fh,41'49''599,41'50''438,tl,0,0
bh,41'50''438,41'51''038,bl,0,0
fh,41'51''038,41'51''958,tr,0,0
fl,41'51''958,41'52''790,bl,0,0
fh,41'52''790,41'53''758,tl,0,0
fh,41'53''758,41'54''238,bl,0,0
fh,41'54''238,41'54''558,tr,0,0
fl,41'54''558,41'55''145,bl,0,0
fh,41'55''145,41'55''838,tr,0,0
bl,41'55''838,41'56''383,br,0,0
fh,41'56''383,41'57''504,tr,0,0
bl,41'57''504,41'58''107,br,0,0
fl,41'58''107,41'59''238,tr,0,0
fh,41'59''238,42'00''029,br,0,0
fh,42'00''029,42'00''474,tr,0,0
fh,42'00''474,42'00''678,bl,0,0
fh,42'00''678,42'01''158,tr,0,0
bh,42'01''158,42'01''718,bl,0,0
fl,42'01''718,42'02''518,tr,0,0
fh,42'02''518,42'03''958,bl,0,0
fh,42'03''958,42'04''358,tl,0,0
bl,42'04''358,42'05''112,bl,0,0
bl,42'05''112,42'05''914,tr,0,0
fh,42'05''914,42'07''878,br,0,0
bh,42'07''878,42'08''398,tr,0,0
fh,42'08''398,42'08''958,bl,0,0
fl,42'08''958,42'09''825,tl,0,0
fh,42'09''825,42'11''398,bl,0,0
fl,42'11''398,42'12''278,tl,0,0
fl,42'12''278,42'13''078,br,0,0
fh,42'13''078,42'14''198,tl,0,0
fh,42'14''198,42'15''638,br,0,0
bl,42'15''638,42'16''118,tl,0,0
fl,42'16''118,42'16''958,br,0,0
fh,42'16''958,42'17''919,tl,0,0
fh,42'17''919,42'19''318,br,0,0
bh,42'19''318,42'19''638,tl,0,0
fl,42'19''638,42'20''558,br,0,0
bl,42'20''558,42'21''437,tr,0,0
fh,42'21''437,42'23''238,br,0,0
bh,42'23''238,42'44''118,tr,0,0
fh,42'44''118,42'44''665,br,0,1
bl,43'18''857,43'19''895,bl,1,0
fh,43'19''895,43'20''438,tr,0,0
fh,43'20''438,43'20''715,br,0,1
bl,43'46''100,43'47''158,br,1,0
fh,43'47''158,43'47''558,tl,0,0
bl,43'47''558,43'48''278,bl,0,0
fh,43'48''278,43'48''674,tr,0,0
bl,43'48''674,43'49''238,br,0,0
fh,43'49''238,43'49''868,tr,0,0
bl,43'49''868,43'50''679,br,0,0
fh,43'50''679,43'51''271,tr,0,0
fh,43'51''271,43'51''558,br,0,1
bl,44'12''568,44'13''796,bl,1,0
fh,44'13''796,44'14''306,tr,0,0
bh,44'14''306,44'14''798,bl,0,0
fh,44'14''798,44'15''238,tl,0,0
bl,44'15''238,44'15''998,bl,0,0
fh,44'15''998,44'17''157,tr,0,0
bl,44'17''157,44'18''038,br,0,0
fh,44'18''038,44'19''118,tr,0,0
fl,44'19''118,44'19''838,br,0,0
fh,44'19''838,44'21''038,tl,0,0
bh,44'21''038,44'21''878,bl,0,0
bh,44'21''878,44'22''398,tl,0,0
bh,44'22''398,44'22''993,bl,0,0
fh,44'22''993,44'24''118,tl,0,0
fl,44'24''118,44'24''878,bl,0,0
fh,44'24''878,44'25''998,tl,0,0
bl,44'25''998,44'26''718,bl,0,0
fh,44'26''718,44'27''678,tr,0,0
fh,44'27''678,44'27''838,br,0,0
fh,44'27''838,44'28''558,tr,0,0
bh,44'28''558,44'29''317,bl,0,0
fh,44'29''317,44'29''798,tl,0,0
fh,44'29''798,44'29''958,br,0,0
fh,44'29''958,44'30''519,tr,0,0
bh,44'30''519,44'31''198,bl,0,1
bl,45'38''500,45'39''677,br,1,0
fh,45'39''677,45'40''118,tl,0,0
fh,45'40''118,45'40''598,br,0,0
fh,45'40''598,45'41''238,tr,0,1
bl,46'33''258,46'34''518,tl,1,0
fh,46'34''518,46'35''638,br,0,0
fh,46'35''638,46'36''746,tr,0,0
bl,46'36''746,46'37''478,br,0,0
fh,46'37''478,46'38''397,tr,0,0
fh,46'38''397,46'38''792,br,0,0
fh,46'38''792,46'39''441,tr,0,0
bl,46'39''441,46'40''155,bl,0,0
fh,46'40''155,46'41''278,tr,0,0
fh,46'41''278,46'42''638,bl,0,0
fh,46'42''638,46'43''118,tl,0,0
bl,46'43''118,46'43''718,bl,0,0
fh,46'43''718,46'45''038,tl,0,0
bl,46'45''038,46'45''838,bl,0,0
fh,46'45''838,46'47''198,tr,0,0
fl,46'47''198,46'47''958,br,0,0
fh,46'47''958,46'48''634,tl,0,0
bl,46'48''634,46'49''158,bl,0,0
fh,46'49''158,46'49''755,tl,0,0
bh,46'49''755,46'50''476,br,0,1
bl,46'50''476,46'51''278,tr,0,0
bl,47'19''120,47'20''106,bl,1,0
fh,47'20''106,47'20''638,tr,0,0
fh,47'20''638,47'21''791,bl,0,0
fh,47'21''791,47'22''278,tl,0,0
fh,47'22''278,47'23''238,br,0,0
fh,47'23''238,47'23''478,tr,0,0
fl,47'23''478,47'24''118,br,0,1
fh,47'24''118,47'24''783,tr,0,0
bl,47'54''552,47'55''723,br,1,0
fh,47'55''723,47'56''117,tl,0,0
fl,47'56''117,47'56''758,br,0,0
fh,47'56''758,47'57''638,tl,0,0
fh,47'57''638,47'58''999,bl,0,0
bh,47'58''999,47'59''626,tl,0,0
fh,47'59''626,48'00''358,br,0,0
bh,48'00''358,48'00''718,tr,0,0
fh,48'00''718,48'02''039,br,0,0
fl,48'02''039,48'02''918,tl,0,0
fh,48'02''918,48'04''038,bl,0,0
fh,48'04''038,48'04''518,tl,0,0
fh,48'04''518,48'05''238,bl,0,0
fl,48'05''238,48'05''755,tl,0,0
fh,48'05''755,48'07''198,bl,0,0
bh,48'07''198,48'07''438,tl,0,0
fl,48'07''438,48'08''358,br,0,0
fl,48'08''358,48'09''318,tl,0,0
fh,48'09''318,48'10''714,br,0,0
bh,48'10''714,48'11''158,tr,0,0
fl,48'11''158,48'11''870,br,0,0
fl,48'11''870,48'12''558,tr,0,0
fh,48'12''558,48'14''078,br,0,0
bh,48'14''078,48'14''478,tr,0,0
fh,48'14''478,48'15''158,br,0,0
fh,48'15''158,48'15''678,tr,0,0
fh,48'15''678,48'16''878,bl,0,0
bh,48'16''878,48'17''438,tl,0,0
fl,48'17''438,48'18''198,br,0,0
bh,48'18''198,48'18''719,tr,0,0
fh,48'18''719,48'19''238,br,0,0
bh,48'19''238,48'19''827,tr,0,0
fh,48'19''827,48'21''068,br,0,0
fh,48'21''068,48'21''513,tr,0,0
fl,48'21''513,48'22''358,br,0,0
fh,48'22''358,48'22''876,tr,0,0
fl,48'22''876,48'23''355,br,0,0
fh,48'23''355,48'23''676,tr,0,1
fl,48'23''676,48'24''038,bl,0,0
bl,49'25''050,49'26''104,tr,1,0
fh,49'26''104,49'26''558,bl,0,0
fl,49'26''558,49'27''389,tl,0,0
fh,49'27''389,49'28''678,bl,0,0
fh,49'28''678,49'29''158,tl,0,0
bh,49'29''158,49'29''878,br,0,0
bl,49'29''878,49'30''598,tr,0,0
fh,49'30''598,49'32''518,bl,0,0
fh,49'32''518,49'32''839,tl,0,0
bl,49'32''839,49'33''598,bl,0,0
fh,49'33''598,49'34''558,tl,0,0
bl,49'34''558,49'35''026,br,0,0
fh,49'35''026,49'35''558,tl,0,0
fl,49'35''558,49'36''358,bl,0,0
fh,49'36''358,49'36''958,tl,0,0
fl,49'36''958,49'37''598,bl,0,0
fh,49'37''598,49'38''317,tr,0,0
bl,49'38''317,49'38''790,br,0,0
bh,49'38''790,49'39''505,tl,0,0
bl,49'39''505,49'40''393,br,0,0
fh,49'40''393,49'41''998,tr,0,0
bl,49'41''998,49'42''799,br,0,0
fh,49'42''799,49'44''077,tr,0,0
bl,49'44''077,49'44''466,bl,0,0
fh,49'44''466,49'45''358,tl,0,0
bl,49'45''358,49'45''786,bl,0,0
fh,49'45''786,49'46''594,tr,0,0
bl,49'46''594,49'47''118,br,0,0
fh,49'47''118,49'47''878,tr,0,0
bl,49'47''878,49'48''518,br,0,1
fh,49'48''518,49'49''758,tl,0,0
bl,50'20''384,50'21''584,bl,1,0
fh,50'21''584,50'22''077,tr,0,0
fh,50'22''077,50'22''598,br,0,0
bl,50'22''598,50'23''078,tr,0,0
fh,50'23''078,50'24''030,br,0,0
bl,50'24''030,50'24''478,tr,0,0
fh,50'24''478,50'25''678,br,0,0
bh,50'25''678,50'26''078,tr,0,0
bh,50'26''078,50'26''996,bl,0,0
fh,50'26''996,50'28''117,tr,0,0
fl,50'28''117,50'28''554,br,0,0
fh,50'28''554,50'29''598,tl,0,0
fh,50'29''598,50'30''038,bl,0,0
fh,50'30''038,50'30''598,tl,0,0
fl,50'30''598,50'31''355,bl,0,0
fl,50'31''355,50'31''918,tr,0,0
fh,50'31''918,50'33''478,bl,0,0
fh,50'33''478,50'34''035,tr,0,1
fh,50'34''035,50'34''505,br,0,0
bl,51'17''810,51'18''918,tl,1,0
bl,51'18''918,51'19''358,br,0,0
bh,51'19''358,51'19''798,tl,0,0
bl,51'19''798,51'20''558,bl,0,0
bh,51'20''558,51'21''271,tl,0,0
fh,51'21''271,51'21''798,bl,0,1
bl,51'48''234,51'49''005,br,1,0
fh,51'49''005,51'49''917,tl,0,0
bl,51'49''917,51'50''478,bl,0,0
fh,51'50''478,51'51''158,tl,0,0
bl,51'51''158,51'51''918,br,0,0
fh,51'51''918,51'53''318,tr,0,0
fh,51'53''318,51'54''038,bl,0,0
fh,51'54''038,51'54''879,tl,0,0
fl,51'54''879,51'55''558,bl,0,0
fh,51'55''558,51'56''638,tl,0,0
fl,51'56''638,51'57''358,br,0,0
fh,51'57''358,51'58''598,tl,0,0
bl,51'58''598,51'59''438,br,0,0
fh,51'59''438,52'00''436,tr,0,0
bl,52'00''436,52'00''914,br,0,1
bh,52'00''914,52'01''866,tl,0,0
bl,52'33''525,52'34''199,bl,1,0
fh,52'34''199,52'34''590,tr,0,0
fl,52'34''590,52'35''078,bl,0,0
fh,52'35''078,52'35''398,tl,0,0
fl,52'35''398,52'35''951,br,0,0
fh,52'35''951,52'36''603,tl,0,0
bl,52'36''603,52'37''037,bl,0,0
fh,52'37''037,52'37''475,tl,0,1
bl,52'37''475,52'37''918,bl,0,0
