name,start,end,position,first,score
bh,0:37'49''123,0:37'49''597,bl,0,0
bh,0:37'49''597,0:37'49''918,tr,0,0
bh,0:37'49''918,0:37'50''552,bl,0,0
fh,0:37'50''552,0:37'51''239,tl,0,0
bl,0:37'51''239,0:37'52''118,bl,0,0
bl,0:37'52''118,0:37'52''758,tr,0,0
fh,0:37'52''758,0:37'53''558,br,0,0
fl,0:37'53''558,0:37'53''878,tl,0,0
bl,0:38'23''692,0:38'24''332,br,1,0
bl,0:38'47''683,0:38'48''660,tr,1,0
fh,0:38'48''660,0:38'49''038,br,0,0
fl,0:38'49''038,0:38'49''563,tl,0,0
fh,0:38'49''563,0:38'50''279,bl,0,0
fl,0:38'50''279,0:38'50''718,tr,0,0
fh,0:38'50''718,0:38'52''096,br,0,0
bl,0:39'18''641,0:39'19''691,bl,1,0
fh,0:39'19''691,0:39'19''918,tl,0,0
bl,0:39'19''918,0:39'20''359,bl,0,0
fh,0:39'20''359,0:39'21''278,tr,0,0
fh,0:39'21''278,0:39'21''798,br,0,0
fh,0:39'21''798,0:39'22''160,tr,0,0
fh,0:39'22''160,0:39'22''638,br,0,0
bl,0:39'44''535,0:39'45''598,br,1,0
fl,0:39'45''598,0:39'45''919,tr,0,0
bl,0:39'45''919,0:39'46''562,br,0,0
fh,0:39'46''562,0:39'47''038,tr,0,0
bh,0:39'47''038,0:39'47''558,bl,0,0
bl,0:39'47''558,0:38'48''318,tr,0,0
bh,0:38'48''318,0:39'48''642,bl,0,0
fh,0:39'48''642,0:39'49''039,tl,0,0
bh,0:39'49''039,0:39'49''558,bl,0,0
fl,0:39'49''558,0:39'50''280,tl,0,0
bh,0:39'50''280,0:30'50''958,bl,0,0
fl,0:30'50''958,0:39'51''759,tl,0,0
fh,0:39'51''759,0:39'52''958,bl,0,0
bl,0:39'52''958,0:38'53''480,tl,0,0
fh,0:38'53''480,0:39'54''514,br,0,0
bh,0:39'54''514,0:39'54''958,tr,0,0
fh,0:39'54''958,0:39'55''362,bl,0,0
bh,0:39'55''362,0:39'55''878,tr,0,0
bh,0:39'55''878,0:39'56''598,bl,0,0
fh,0:39'56''598,0:39'57''198,tr,0,0
fl,0:39'57''198,0:39'58''158,br,0,0
fh,0:39'58''158,0:39'58''758,tr,0,0
bl,0:40'57''814,0:40'58''815,tr,1,0
bl,0:41'17''638,0:41'18''998,bl,1,0
fl,0:41'18''998,0:41'19''119,tl,0,0
fl,0:41'19''119,0:41'20''160,br,0,0
fh,0:41'20''160,0:41'20''879,tl,0,0
fl,0:41'20''879,0:41'21''878,br,0,0
fh,0:41'21''878,0:41'23''198,tr,0,0
bl,0:41'23''198,0:41'23''678,br,0,0
fh,0:41'23''678,0:41'24''352,tr,0,0
fl,0:41'24''352,0:41'25''192,bl,0,0
fh,0:41'25''192,0:41'25''718,tl,0,0
fl,0:41'25''718,0:41'26''244,bl,0,0
bh,0:41'26''244,0:41'26''925,tl,0,0
bh,0:41'26''925,0:41'27''483,br,0,0
bh,0:41'27''483,0:41'28''323,tr,0,0
fh,0:41'28''323,0:41'29''442,br,0,0
bh,0:41'29''442,0:41'29''998,tr,0,0
fh,0:41'29''998,0:41'31''118,bl,0,0
bh,0:41'31''118,0:41'31''602,tl,0,0
bh,0:41'31''602,0:41'32''119,bl,0,0
fl,0:41'32''119,0:41'32''798,tl,0,0
fh,0:41'32''798,0:41'33''178,bl,0,0
bh,0:41'33''178,0:41'33''998,tl,0,0
bl,0:41'33''998,0:41'34''758,bl,0,0
fh,0:41'34''758,0:41'36''318,tl,0,0
fl,0:41'36''318,0:41'36''953,bl,0,0
fh,0:41'36''953,0:41'37''958,tl,0,0
bl,0:42'06''638,0:42'07''558,bl,1,0
fl,0:42'07''558,0:42'08''038,tr,0,0
bl,0:42'08''038,0:42'08''918,bl,0,0
fh,0:42'08''918,0:42'09''839,tl,0,0
bl,0:42'36''472,0:42'37''551,tr,1,0
fl,0:42'37''551,0:42'37''963,br,0,0
bh,0:42'37''963,0:42'38''363,tr,0,0
fh,0:42'38''363,0:42'39''320,bl,0,0
fl,0:42'39''320,0:42'39''998,tl,0,0
bh,0:42'39''998,0:42'40''559,bl,0,0
bh,0:42'40''559,0:42'41''198,tr,0,0
bh,0:42'41''198,0:42'41''670,bl,0,0
fh,0:42'41''670,0:42'42''197,tr,0,0
bh,0:42'42''197,0:42'42''859,br,0,0
bh,0:42'42''859,0:42'43''118,tr,0,0
fh,0:42'43''118,0:42'43''798,br,0,0
bl,0:42'43''798,0:42'44''839,tr,0,0
fh,0:42'44''839,0:42'46''198,bl,0,0
bh,0:42'46''198,0:42'46''958,tl,0,0
fh,0:42'46''958,0:42'46''996,bl,0,0
fh,0:42'46''996,0:42'47''523,tr,0,0
fh,0:42'47''523,0:42'47''918,br,0,0
fh,0:42'47''918,0:42'48''642,tl,0,0
bl,0:43'19''114,0:43'20''158,bl,1,0
fl,0:43'20''158,0:43'20''528,tl,0,0
fh,0:43'20''528,0:43'20''962,bl,0,0
fh,0:43'20''962,0:43'21''638,tl,0,0
bl,0:43'21''638,0:43'22''238,bl,0,0
fh,0:43'22''238,0:43'22''878,tl,0,0
bh,0:43'22''878,0:43'23''360,br,0,0
fh,0:43'23''360,0:43'23''804,tr,0,0
fh,0:43'23''804,0:43'24''120,br,0,0
fh,0:43'24''120,0:43'24''679,tl,0,0
fh,0:43'24''679,0:43'25''278,br,0,0
fh,0:43'25''278,0:43'25''765,tr,0,0
fh,0:43'25''765,0:43'26''558,br,0,0
fh,0:43'26''558,0:43'27''110,tr,0,0
fh,0:43'27''110,0:43'27''518,br,0,0
bh,0:43'27''518,0:43'28''119,tr,0,0
fh,0:43'28''119,0:43'28''758,br,0,0
fh,0:43'28''758,0:43'29''601,tl,0,0
bl,0:43'29''601,0:43'30''450,bl,0,0
bl,0:43'54''364,0:43'55''904,tr,1,0
fl,0:43'55''904,0:43'56''393,bl,0,0
fh,0:43'56''393,0:43'56''918,tl,0,0
bh,0:43'56''918,0:43'57''562,bl,0,0
fh,0:43'57''562,0:43'58''078,tl,0,0
bh,0:43'58''078,0:43'58''512,bl,0,0
bl,0:43'58''512,0:43'59''278,tr,0,0
bh,0:43'59''278,0:43'59''910,br,0,0
bh,0:43'59''910,0:44'00''598,tr,0,0
bh,0:44'00''598,0:44'01''318,bl,0,0
fh,0:44'01''318,0:44'01''798,tl,0,0
fh,0:44'01''798,0:44'02''321,br,0,0
bh,0:44'02''321,0:44'02''758,tr,0,0
bl,0:44'42''290,0:44'43''260,bl,1,0
fh,0:44'43''260,0:44'43''615,tl,0,0
fh,0:44'43''615,0:44'44''002,bl,0,0
fh,0:44'44''002,0:44'44''362,tl,0,0
bl,0:44'44''362,0:44'44''991,bl,0,0
fh,0:44'44''991,0:44'45''391,tl,0,0
bl,0:44'45''391,0:44'45''958,bl,0,0
fh,0:44'45''958,0:44'46''845,tr,0,0
bl,0:44'46''845,0:44'47''359,br,0,0
fh,0:44'47''359,0:44'48''721,tl,0,0
bh,0:44'48''721,0:44'49''643,bl,0,0
fh,0:44'49''643,0:44'50''278,tl,0,0
bl,0:45'16''333,0:45'17''158,tr,1,0
fl,0:45'17''158,0:45'17''723,br,0,0
bl,0:45'17''723,0:45'18''519,tr,0,0
fh,0:45'18''519,0:45'18''998,br,0,0
fh,0:45'18''998,0:45'19''518,tl,0,0
bl,0:45'19''518,0:45'20''238,br,0,0
bl,0:45'20''238,0:45'20''998,tr,0,0
fh,0:45'20''998,0:45'21''591,br,0,0
bh,0:45'21''591,0:45'22''079,tr,0,0
fl,0:45'22''079,0:45'22''799,br,0,0
bl,0:45'22''799,0:45'23''458,tr,0,0
fh,0:45'23''458,0:45'23''879,br,0,0
fh,0:45'23''879,0:45'24''198,tr,0,0
fl,0:45'24''198,0:45'24''638,bl,0,0
fh,0:45'24''638,0:45'25''120,tl,0,0
bl,0:45'25''120,0:45'25''999,bl,0,0
fh,0:45'25''999,0:45'27''278,tr,0,0
bl,0:45'27''278,0:45'27''798,br,0,0
bh,0:45'27''798,0:45'28''398,tr,0,0
bh,0:45'28''398,0:45'28''998,bl,0,0
fh,0:45'28''998,0:45'29''958,tl,0,0
bh,0:45'29''958,0:45'29''718,br,0,0
bh,0:45'29''718,0:45'30''320,tr,0,0
fh,0:45'30''320,0:45'31''319,br,0,0
bh,0:45'31''319,0:45'32''158,tr,0,0
fh,0:45'32''158,0:45'32''598,br,0,0
bh,0:45'32''598,0:45'33''239,tl,0,0
bh,0:45'33''239,0:45'33''638,bl,0,0
fh,0:45'33''638,0:45'34''038,tl,0,0
fh,0:45'34''038,0:45'34''638,bl,0,0
fl,0:45'34''638,0:45'35''319,tl,0,0
bh,0:45'35''319,0:45'36''191,bl,0,0
bh,0:45'36''191,0:45'36''918,tl,0,0
fh,0:45'36''918,0:45'37''638,br,0,0
bl,0:45'37''638,0:45'38''358,tr,0,0
fh,0:45'38''358,0:45'39''558,br,0,0
fh,0:45'39''558,0:45'40''073,tl,0,0
bh,0:45'40''073,0:45'40''517,br,0,0
fh,0:45'40''517,0:45'40''917,tl,0,0
bl,0:45'40''917,0:45'41''518,br,0,0
fh,0:45'41''518,0:45'42''479,tr,0,0
bl,0:46'48''468,0:46'49''478,tl,1,0
fl,0:46'49''478,0:46'49''798,bl,0,0
fh,0:46'49''798,0:46'50''318,tl,0,0
bh,0:46'50''318,0:46'50''713,bl,0,0
fh,0:46'50''713,0:46'51''198,tl,0,0
bl,0:47'21''562,0:47'22''562,bl,1,0
bl,0:47'45''993,0:47'46''983,tr,1,0
fl,0:47'46''983,0:47'47''198,br,0,0
bh,0:47'47''198,0:47'47''838,tr,0,0
bh,0:47'47''838,0:47'48''558,bl,0,0
fh,0:47'48''558,0:47'48''918,tr,0,0
bl,0:47'48''918,0:47'49''278,bl,0,0
fh,0:47'49''278,0:47'49''718,tr,0,0
bh,0:47'49''718,0:47'50''758,bl,0,0
bl,0:47'50''758,0:47'51''494,tl,0,0
fh,0:47'51''494,0:47'53''516,br,0,1
bl,0:47'53''516,0:47'54''000,tl,0,0
bl,0:50'13''111,0:50'14''864,tl,1,0
fh,0:50'14''864,0:50'15''479,br,0,0
fh,0:50'15''479,0:50'15''842,tl,0,0
bl,0:50'32''351,0:50'33''161,bl,1,0
fh,0:50'33''161,0:50'33''519,tr,0,0
fh,0:50'33''519,0:50'33''798,br,0,0
fh,0:50'33''798,0:50'34''122,tr,0,0
fh,0:50'34''122,0:50'34''559,br,0,0
bh,0:50'34''559,0:50'35''239,tl,0,0
bh,0:50'35''239,0:50'35''559,bl,0,0
bh,0:50'35''559,0:50'36''121,tr,0,0
fh,0:50'36''121,0:50'36''718,br,0,0
fh,0:50'36''718,0:50'37''039,tr,0,0
fh,0:50'37''039,0:50'37''440,br,0,0
bl,0:50'37''440,0:50'38''079,tr,0,0
fh,0:50'38''079,0:50'38''683,bl,0,0
bh,0:50'38''683,0:50'39''239,tl,0,0
fh,0:50'39''239,0:50'39''679,bl,0,0
fh,0:50'39''679,0:50'40''480,tl,0,0
fh,0:50'40''480,0:50'41''485,bl,0,0
bh,0:50'41''485,0:50'41''959,tl,0,0
bl,0:50'09''333,0:50'10''033,br,1,0
bh,0:50'10''033,0:50'10''558,tl,0,0
bh,0:50'10''558,0:50'10''799,bl,0,0
bl,0:50'10''799,0:51'11''320,tr,0,0
bh,0:51'11''320,0:51'11''720,bl,0,0
bl,0:51'11''720,0:51'12''558,tr,0,0
fh,0:51'12''558,0:51'13''880,bl,0,0
bl,0:51'13''880,0:51'14''319,tl,0,0
bh,0:51'14''319,0:51'14''798,bl,0,0
bl,0:51'14''798,0:51'15''518,tl,0,0
fh,0:51'15''518,0:51'16''055,bl,0,0
bh,0:51'16''055,0:51'16''599,tl,0,0
bh,0:51'16''599,0:51'17''239,bl,0,0
fl,0:51'17''239,0:51'18''159,tr,0,0
bl,0:51'43''780,0:51'44''610,tr,1,0
fh,0:51'44''610,0:51'45''040,bl,0,0
fh,0:51'45''040,0:51'45''638,tr,0,0
fh,0:51'45''638,0:51'46''803,bl,0,0
bh,0:51'46''803,0:51'47''239,tl,0,0
fh,0:51'47''239,0:51'47''758,bl,0,0
bh,0:51'47''758,0:51'48''215,tl,0,0
fh,0:51'48''215,0:51'48''800,br,0,0
bl,0:52'09''278,0:52'10''038,tl,1,0
bh,0:52'10''038,0:52'10''520,br,0,0
bh,0:52'10''520,0:52'11''198,tr,0,0
fh,0:52'11''198,0:52'11''799,bl,0,0
fh,0:52'11''799,0:52'12''207,tl,0,0
bl,0:52'33''183,0:52'34''043,bl,1,0
fh,0:52'34''043,0:52'34''359,tr,0,0
fh,0:52'34''359,0:52'34''879,br,0,0
bh,0:52'34''879,0:52'35''399,tl,0,0
bl,0:53'18''329,0:53'19''839,br,1,0
bh,0:53'19''839,0:53'20''199,tl,0,0
bl,0:53'20''199,0:53'20''999,bl,0,0
bl,0:53'45''894,0:53'46''895,tr,1,0
fh,0:53'46''895,0:53'47''359,bl,0,0
fh,0:53'47''359,0:53'47''745,tl,0,0
fh,0:53'47''745,0:53'48''159,br,0,0
fh,0:53'48''159,0:53'48''559,tr,0,0
fh,0:53'48''559,0:53'48''960,br,0,0
bl,0:53'48''960,0:53'49''758,tr,0,0
fh,0:53'49''758,0:53'50''719,br,0,0
bh,0:53'50''719,0:53'51''278,tr,0,0
bh,0:53'51''278,0:53'51''810,bl,0,0
fh,0:53'51''810,0:53'52''285,tr,0,0
bl,0:54'12''139,0:54'13''199,tl,1,0
fh,0:54'13''199,0:54'13''719,br,0,0
bl,0:54'32''148,0:54'33''518,tr,1,0
fh,0:54'33''518,0:54'33''884,bl,0,0
fl,0:54'33''884,0:54'34''639,tl,0,0
fh,0:54'34''639,0:54'35''199,bl,0,0
bh,0:54'35''199,0:54'35''719,tl,0,0
fh,0:54'35''719,0:54'36''061,bl,0,0
bh,0:54'36''061,0:54'36''439,tr,0,0
fh,0:54'36''439,0:54'36''878,bl,0,0
fl,0:54'36''878,0:54'37''358,tr,0,0
fh,0:54'37''358,0:54'38''358,br,0,0
bl,0:54'57''696,0:54'58''696,bl,1,0
fh,0:54'58''696,0:54'59''158,tr,0,0
fh,0:54'59''158,0:54'59''518,bl,0,0
fh,0:54'59''518,0:55'00''119,tl,0,0
fl,0:55'00''119,0:55'01''319,br,0,0
bl,0:56'00''338,0:56'01''678,tr,1,0
fh,0:56'01''678,0:56'02''159,bl,0,0
fh,0:56'02''159,0:56'02''558,tr,0,0
fh,0:56'02''558,0:56'03''078,br,0,0
fh,0:56'03''078,0:56'03''518,tl,0,0
bl,0:56'24''378,0:56'25''008,br,1,0
bh,0:56'25''008,0:56'25''438,tl,0,0
bh,0:56'25''438,0:56'25''646,bl,0,0
fl,0:56'25''646,0:56'26''359,tl,0,0
fh,0:56'26''359,0:56'26''919,br,0,0
bl,0:56'26''919,0:56'27''278,tr,0,0
fh,0:56'27''278,0:56'28''000,br,0,0
bl,0:56'28''000,0:56'28''758,tr,0,0
fh,0:56'28''758,0:56'29''758,bl,0,0
bl,0:56'29''758,0:56'30''059,tl,0,0
bl,0:56'51''114,0:56'52''159,bl,1,0
fh,0:56'52''159,0:56'52''479,tr,0,0
bl,0:56'52''479,0:56'53''118,bl,0,0
fh,0:56'53''118,0:56'53''879,tl,0,0
fh,0:56'53''879,0:56'54''398,br,0,0
fh,0:56'54''398,0:56'54''678,tl,0,0
bl,0:57'13''229,0:57'14''119,br,1,0
bh,0:57'14''119,0:57'14''679,tl,0,0
bh,0:57'14''679,0:57'15''121,bl,0,0
bh,0:57'15''121,0:57'15''759,tr,0,0
fh,0:57'15''759,0:57'16''470,br,0,0
bh,0:57'16''470,0:57'16''999,tr,0,0
fh,0:57'16''999,0:57'17''838,bl,0,0
bh,0:57'17''838,0:57'18''238,tl,0,0
fh,0:57'18''238,0:57'18''759,bl,0,0
fh,0:57'18''759,0:57'19''358,tl,0,0
bh,0:57'19''358,0:57'19''879,bl,0,0
fh,0:57'19''879,0:57'20''518,tl,0,0
bl,0:57'20''518,0:57'21''439,bl,0,0
fh,0:57'21''439,0:57'22''297,tl,0,0
bl,0:57'22''297,0:57'23''239,br,0,0
bl,0:57'54''313,0:57'55''317,tl,1,0
fh,0:57'55''317,0:57'56''119,br,0,0
bl,0:58'14''472,0:58'15''478,bl,1,0
fh,0:58'15''478,0:58'15''918,tr,0,0
bl,0:58'41''410,0:58'42''400,br,1,0
bh,0:58'42''400,0:58'42''838,tl,0,0
bh,0:58'42''838,0:58'43''278,bl,0,0
bh,0:58'43''278,0:58'44''039,tr,0,0
bh,0:58'44''039,0:58'44''638,bl,0,0
fl,0:58'44''638,0:58'45''358,tr,0,0
fh,0:58'45''358,0:58'46''919,br,0,0
fh,0:58'46''919,0:58'47''478,tr,0,0
fh,0:58'47''478,0:58'47''959,br,0,0
bh,0:58'47''959,0:58'48''760,tr,0,0
fh,0:58'48''760,0:58'49''479,br,0,0
bh,0:58'49''479,0:58'50''239,tr,0,0
fh,0:58'50''239,0:58'50''919,bl,0,0
fl,0:58'50''919,0:58'51''438,tr,0,0
bh,0:58'51''438,0:58'51''959,bl,0,0
bl,0:58'51''959,0:58'52''759,tr,0,0
fh,0:58'52''759,0:58'54''319,br,0,0
fl,0:58'54''319,0:58'54''959,tr,0,0
fh,0:58'54''959,0:58'55''360,br,0,1
bl,0:58'55''360,0:58'55''838,tr,0,0
bl,1:00'14''759,1:00'15''759,tr,1,0
fh,1:00'15''759,1:00'16''042,bl,0,0
fh,1:00'16''042,1:00'16''638,tl,0,0
fh,1:00'16''638,1:00'17''278,br,0,0
fh,1:00'17''278,1:00'17''759,tr,0,0
bl,1:00'17''759,1:00'18''639,br,0,0
bl,1:00'35''479,1:00'36''479,tl,1,0
bl,1:00'36''479,1:00'36''798,br,0,0
bh,1:00'36''798,1:00'37''359,tr,0,0
fh,1:00'37''359,1:00'37''879,bl,0,0
fl,1:00'37''879,1:00'38''799,tl,0,0
bl,1:01'09''278,1:01'10''278,tl,1,0
fh,1:01'10''278,1:01'10''799,br,0,0
bl,1:01'10''799,1:01'11''359,tl,0,0
bh,1:01'11''359,1:01'11''959,br,0,0
bl,1:01'11''959,1:01'12''759,tl,0,0
fh,1:01'12''759,1:01'13''479,bl,0,0
fl,1:01'13''479,1:01'13''959,tl,0,0
fh,1:01'13''959,1:01'14''878,bl,0,0
bl,1:01'14''878,1:01'15''640,tl,0,0
fh,1:01'15''640,1:01'16''600,br,0,0
bl,1:01'16''600,1:01'16''980,tr,0,0
fh,1:01'16''980,1:01'17''879,br,0,0
fl,1:01'17''879,1:01'18''803,tr,0,0
fh,1:01'18''803,1:01'19''959,br,0,0
bl,1:01'19''959,1:01'20''359,tl,0,0
fh,1:01'20''359,1:01'21''120,bl,0,0
bl,1:01'21''120,1:01'21''719,tl,0,0
bl,1:01'42''331,1:01'43''331,br,1,0
fh,1:01'43''331,1:01'44''106,tl,0,0
fh,1:01'44''106,1:01'44''519,bl,0,0
bl,1:01'44''519,1:01'45''399,bl,0,0
fh,1:01'45''399,1:01'46''159,tl,0,0
bl,1:01'46''159,1:01'47''320,br,0,0
bl,1:02'21''831,1:02'22''878,tl,1,0
fh,1:02'22''878,1:02'23''256,br,0,0
bl,1:02'23''256,1:02'23''960,tr,0,0
fh,1:02'23''960,1:02'24''478,br,0,0
fh,1:02'24''478,1:02'24''853,tl,0,0
fh,1:02'24''853,1:02'25''519,br,0,0
bl,1:02'25''519,1:02'25''999,tl,0,0
bl,0:10'25''577,1:02'56''997,tl,1,0
fh,1:02'56''997,1:02'57''439,bl,0,0
bl,1:02'57''439,1:02'58''201,tr,0,0
bl,1:03'16''339,1:03'17''479,br,1,0
bh,1:03'17''479,1:03'17''799,tl,0,0
bh,1:03'17''799,1:03'18''598,br,0,0
fh,1:03'18''598,1:03'19''238,tr,0,0
bl,1:03'19''238,1:03'19''919,br,0,0
fh,1:03'19''919,1:03'21''039,tr,0,0
bh,1:03'21''039,1:03'21''440,br,0,0
fh,1:03'21''440,1:03'22''399,tr,0,0
bh,1:03'22''399,1:03'23''003,br,0,0
fl,1:03'23''003,1:03'23''599,tr,0,0
fh,1:03'23''599,1:03'24''119,br,0,0
bl,1:03'54''055,1:03'55''037,tl,1,0
bh,1:03'55''037,1:03'55''478,br,0,0
bh,1:03'55''478,1:03'55''960,tr,0,0
fl,1:03'55''960,1:03'56''440,br,0,0
fh,1:03'56''440,1:03'57''198,tl,0,0
fh,1:03'57''198,1:03'57''767,br,0,0
bl,1:04'15''559,1:04'16''599,tl,1,0
fh,1:04'16''599,1:04'17''008,br,0,0
bh,1:04'17''008,1:04'17''478,tl,0,0
bl,1:04'33''249,1:04'34''239,tr,1,0
fh,1:04'34''239,1:04'34''719,bl,0,0
bh,1:04'34''719,1:04'35''239,tr,0,0
fh,1:04'35''239,1:04'35''559,bl,0,0
bl,1:04'35''559,1:04'36''479,tr,0,0
fh,1:04'36''479,1:04'37''118,br,0,0
fh,1:04'37''118,1:04'37''599,tr,0,0
fh,1:04'37''599,1:04'37''879,bl,0,0
fh,1:04'37''879,1:04'38''319,tr,0,0
fh,1:04'38''319,1:04'38''680,bl,0,0
bh,1:04'38''680,1:04'39''280,tl,0,0
bh,1:04'39''280,1:04'39''518,bl,0,0
fl,1:04'39''518,1:04'40''040,tr,0,0
fh,1:04'40''040,1:04'40''639,br,0,0
fl,1:04'40''639,1:04'41''480,tl,0,0
fh,1:04'41''480,1:04'42''518,br,0,0
bh,1:04'42''518,1:04'43''519,tr,0,0
bh,1:04'43''519,1:04'43''932,bl,0,0
bh,1:04'43''932,1:04'44''480,tr,0,0
fh,1:04'44''480,1:04'44''759,bl,0,0
bl,1:05'29''559,1:05'30''359,br,1,0
bh,1:05'30''359,1:05'30''759,tl,0,0
bh,1:05'30''759,1:05'31''195,bl,0,0
fh,1:05'31''195,1:05'32''199,tl,0,0
fh,1:05'32''199,1:05'32''638,bl,0,0
fh,1:05'32''638,1:05'33''319,tl,0,0
bl,1:05'33''319,1:05'33''839,bl,0,0
fh,1:05'33''839,1:05'34''238,tr,0,0
fl,1:05'34''238,1:05'34''719,bl,0,0
bl,1:05'55''455,1:05'56''480,tr,1,0
fh,1:05'56''480,1:05'56''638,bl,0,0
fh,1:05'56''638,1:05'57''199,tl,0,0
fh,1:05'57''199,1:05'58''000,bl,0,0
fh,1:05'58''000,1:05'58''478,tr,0,0
fh,1:05'58''478,1:05'59''120,br,0,0
bl,1:05'59''120,1:05'59''758,tr,0,0
fh,1:05'59''758,1:06'01''199,br,0,0
bl,1:06'01''199,1:06'01''680,tr,0,0
fh,1:06'01''680,1:06'01''998,br,0,0
bl,1:06'30''770,1:06'31''040,bl,1,0
fh,1:06'31''040,1:06'31''518,tr,0,0
fl,1:06'31''518,1:06'32''158,br,0,0
bh,1:06'32''158,1:06'32''838,tr,0,0
fl,1:06'32''838,1:06'33''599,br,0,0
fh,1:06'33''599,1:06'34''468,tl,0,0
fh,1:06'34''468,1:06'34''880,bl,0,0
bh,1:06'34''880,1:06'35''450,tr,0,0
bl,1:06'35''450,1:06'36''559,bl,0,0
fh,1:06'36''559,1:06'37''463,tl,0,0
bl,1:06'37''463,1:06'37''839,bl,0,0
fh,1:06'37''839,1:06'38''679,tr,0,0
fh,1:06'38''679,1:06'39''038,br,0,0
fh,1:06'39''038,1:06'39''479,tr,0,0
bl,1:06'57''778,1:06'58''818,tl,1,0
fh,1:06'58''818,1:06'59''679,br,0,0
bh,1:06'59''679,1:07'00''122,tr,0,0
fh,1:07'00''122,1:07'00''599,br,0,0
fh,1:07'00''599,1:07'01''320,tl,0,0
bh,1:07'01''320,1:07'01''759,bl,0,0
fh,1:07'01''759,1:07'02''479,tl,0,0
fh,1:07'02''479,1:07'03''278,br,0,0
bl,1:07'03''278,1:07'03''759,tr,0,0
fl,1:07'03''759,1:07'04''439,br,0,0
fl,1:07'04''439,1:07'05''679,tl,0,0
bl,1:07'45''075,1:07'46''098,br,1,0
fh,1:07'46''098,1:07'46''523,tl,0,0
bh,1:07'46''523,1:07'46''835,bl,0,0
fh,1:07'46''835,1:07'47''194,tl,0,1
fh,1:07'47''194,1:07'48''560,br,0,0
