name,start,end,position,first,score
bl,44'59''704,45'00''105,br,0,0
fh,45'00''105,45'00''464,tr,0,0
bh,45'00''464,45'00''945,br,0,0
fh,45'00''945,45'02''105,tr,0,0
fl,45'02''105,45'02''544,br,0,0
fh,45'02''544,45'03''426,tl,0,0
fh,45'03''426,45'04''145,bl,0,0
fh,45'04''145,45'05''424,tl,0,0
bl,45'05''424,45'05''783,bl,0,1
fh,45'05''783,45'06''465,tl,0,0
bl,45'25''038,45'26''064,bl,1,0
fh,45'26''064,45'26''424,tl,0,0
fh,45'26''424,45'27''064,bl,0,0
bh,45'27''064,45'27''745,tr,0,0
fh,45'27''745,45'28''185,br,0,0
fh,45'28''185,45'28''624,tr,0,0
bh,45'28''624,45'29''186,bl,0,0
fh,45'29''186,45'29''664,tl,0,1
fh,45'29''664,45'30''025,bl,0,0
bl,45'47''764,45'48''865,tr,1,0
fh,45'48''865,45'49''865,bl,0,0
fh,45'49''865,45'51''265,tr,0,1
bl,45'51''265,45'51''264,bl,0,0
bl,46'09''549,46'10''704,tr,1,1
fh,46'10''704,46'11''505,br,0,0
fh,46'26''105r,46'26''466,bl,0,0
fh,46'26''466,46'27''225,tl,0,0
bl,46'27''225,46'28''225,bl,0,0
fh,46'28''225,46'29''624,tl,0,0
fl,46'29''624,46'30''546,br,0,0
fh,46'30''546,46'31''025,tr,0,1
bl,46'31''025,46'31''305,bl,0,0
bl,46'45''037,46'46''146,tr,1,0
fh,46'46''146,46'47''226,br,0,0
fh,46'47''226,46'48''705,tr,0,0
bl,46'48''705,46'49''146,br,0,0
fh,46'49''146,46'50''145,tl,0,0
fh,46'50''145,46'50''425,bl,0,1
bl,47'18''134,47'19''095,br,1,0
fh,47'19''095,47'19''546,tr,0,0
bh,47'19''546,47'19''905,br,0,0
bh,47'19''905,47'20''545,tr,0,0
fh,47'20''545,47'21''065,br,0,1
fh,47'21''065,47'21''306,tl,0,0
bl,47'40''438,47'41''586,bl,1,0
fh,47'41''586,47'41''986,tl,0,1
fl,47'41''986,47'42''705,bl,0,0
bl,47'58''764,47'59''905,tr,1,0
fh,47'59''905,48'00''465,bl,0,0
bh,48'00''465,48'00''986,tr,0,0
fh,48'00''986,48'01''425,bl,0,0
fh,48'01''425,48'01''946,tr,0,0
bh,48'01''946,48'02''545,bl,0,0
fh,48'02''545,48'02''906,tr,0,1
bl,48'02''906,48'03''266,br,0,0
bl,48'45''138,48'46''265,tr,1,0
fh,48'46''265,48'46''705,br,0,0
bh,48'46''705,48'47''186,tr,0,0
fh,48'47''186,48'47''826,bl,0,0
fh,48'47''826,48'48''425,tr,0,0
fh,48'48''425,48'48''786,br,0,1
fh,48'48''786,48'49''106,tr,0,0
bl,49'32''764,49'33''958,bl,1,0
fh,49'33''958,49'34''385,tr,0,0
fh,49'34''385,49'34''625,br,0,1
bl,49'49''438,49'50''565,br,1,0
fh,49'50''565,49'51''324,tl,0,0
fl,49'51''324,49'52''164,bl,0,0
fh,49'52''164,49'53''204,tr,0,0
fh,49'53''204,49'53''685,br,0,0
bh,49'53''685,49'54''204,tr,0,0
bl,49'54''204,49'55''005,br,0,0
fh,49'55''005,49'56''604,tl,0,0
bl,49'56''604,49'57''044,bl,0,0
fh,49'57''044,49'57''805,tl,0,0
fh,49'57''805,49'58''285,bl,0,0
bl,49'58''285,49'59''085,tr,0,0
fh,49'59''085,50'00''164,bl,0,0
bh,50'00''164,50'01''205,tr,0,0
fh,50'01''205,50'01''925,br,0,0
fh,50'01''925,50'02''245,tr,0,0
fh,50'02''245,50'02''924,br,0,0
fh,50'02''924,50'04''125,tr,0,0
bl,50'04''125,50'04''485,br,0,0
fh,50'04''485,50'05''206,tl,0,0
bl,50'05''206,50'05''484,bl,0,1
bl,50'48''761,50'49''884,br,1,0
fh,50'49''884,50'50''325,tl,0,0
bl,50'50''325,50'51''124,br,0,0
fh,50'51''124,50'52''085,tr,0,0
bl,50'52''085,50'52''444,br,0,0
fh,50'52''444,50'53''244,tr,0,1
bh,50'53''244,50'53''526,br,0,0
bl,51'18''726,51'19''845,tr,1,0
bl,51'39''769,51'40''965,bl,1,0
bh,51'40''965,51'41''404,tr,0,0
bl,51'41''404,51'42''085,bl,0,0
fh,51'42''085,51'43''404,tl,0,0
fl,51'43''404,51'43''804,bl,0,0
fh,51'43''804,51'44''964,tr,0,0
bh,51'44''964,51'45''406,br,0,0
fl,51'45''406,51'46''325,tl,0,0
fh,51'46''325,51'48''044,br,0,0
fh,51'48''044,51'48''525,tr,0,0
fl,51'48''525,51'49''284,bl,0,0
fh,51'49''284,51'50''365,tl,0,0
fl,51'50''365,51'50''765,br,0,0
fh,51'50''765,51'51''405,tl,0,0
bl,51'51''405,51'51''724,bl,0,0
fh,51'51''724,51'52''284,tl,0,1
bl,52'16''327,52'17''425,tr,1,0
fh,52'17''425,52'18''286,bl,0,0
fh,52'18''286,52'19''045,tl,0,0
bl,52'19''045,52'19''806,bl,0,1
fh,52'19''806,52'21''084,tl,0,0
bl,52'49''249,52'50''325,br,1,0
fh,52'50''325,52'50''724,tl,0,0
fh,52'50''724,52'51''166,bl,0,1
bl,53'12''768,53'13''925,br,1,0
fh,53'13''925,53'14''445,tr,0,0
fh,53'14''445,53'14''925,bl,0,0
bh,53'14''925,53'15''446,tl,0,0
fh,53'15''446,53'15''886,bl,0,0
fl,53'15''886,53'16''446,tl,0,0
fh,53'16''446,53'17''206,bl,0,1
bl,53'17''206,53'17''526,tr,0,0
bl,54'29''167,54'30''218,br,1,0
fh,54'30''218,54'30''806,tr,0,0
fh,54'30''806,54'31''245,br,0,0
fh,54'31''245,54'31''606,tl,0,0
bh,54'31''606,54'32''206,bl,0,0
bh,54'32''206,54'32''845,tl,0,0
fh,54'32''845,54'33''245,bl,0,0
bl,54'33''245,54'33''926,tl,0,1
fh,54'33''926,54'34''726,br,0,0
bl,54'53''179,54'54''246,tr,1,0
fh,54'54''246,54'54''726,bl,0,0
bh,54'54''726,54'55''246,tr,0,0
fh,54'55''246,54'55''965,br,0,0
fh,54'55''965,54'56''525,tr,0,0
fh,54'56''525,54'56''886,bl,0,0
bh,54'56''886,54'57''365,tr,0,0
bh,54'57''365,54'57''884,br,0,0
fh,54'57''884,54'58''606,tr,0,0
fh,54'58''606,54'58''965,br,0,1
fh,54'58''965,54'59''205,tr,0,0
bl,55'18''137,55'19''246,bl,1,0
bh,55'19''246,55'19''765,tl,0,0
bh,55'19''765,55'20''366,bl,0,0
fh,55'20''366,55'20''966,tl,0,0
bh,55'20''966,55'21''486,bl,0,0
bl,55'21''486,55'22''205,tl,0,1
fh,55'22''205,55'23''206,br,0,0
bl,55'44''249,55'45''285,tl,1,0
bh,55'45''285,55'45''685,br,0,0
fh,55'45''685,55'46''046,tr,0,0
bl,55'46''046,55'46''806,br,0,0
fh,55'46''806,55'47''805,tr,0,0
bl,55'47''805,55'48''165,br,0,0
fh,55'48''165,55'49''285,tr,0,1
bl,55'49''285,55'49''685,br,0,0
bl,56'11''549,56'12''686,tl,1,0
fh,56'12''686,56'13''166,bl,0,0
bh,56'13''166,56'13''486,tl,0,0
bh,56'13''486,56'14''127,bl,0,1
fh,56'14''127,56'14''674,tr,0,0
bl,56'42''493,56'43''527,bl,1,0
fh,56'43''527,56'43''967,tr,0,0
fh,56'43''967,56'44''446,br,0,0
fh,56'44''446,56'45''167,tl,0,1
bh,56'45''167,56'45''766,bl,0,0
bl,57'10''598,57'11''726,tr,1,0
bh,57'11''726,57'12''286,br,0,0
fh,57'12''286,57'12''807,tr,0,0
fh,57'12''807,57'13''206,br,0,0
fh,57'13''206,57'13''647,tl,0,0
fh,57'13''647,57'14''206,br,0,0
bh,57'14''206,57'14''807,tr,0,0
fh,57'14''807,57'15''327,br,0,0
fh,57'15''327,57'15''726,tr,0,1
fh,57'15''726,57'16''085,br,0,0
bl,57'38''679,57'39''805,tr,1,0
fh,57'39''805,57'40''326,bl,0,0
bl,57'40''326,57'40''886,tr,0,0
fh,57'40''886,57'41''646,br,0,0
fh,57'41''646,57'42''286,tr,0,0
fh,57'42''286,57'43''886,br,0,0
bl,57'43''886,57'44''246,tl,0,0
fh,57'44''246,57'44''806,br,0,1
bl,57'44''806,57'45''126,tl,0,0
bl,58'13''249,58'14''367,br,1,0
fh,58'14''367,58'14''565,tl,0,0
bh,58'14''565,58'15''068,bl,0,0
fh,58'15''068,58'15''687,tl,0,0
fl,58'15''687,58'16''047,bl,0,0
fh,58'16''047,58'16''687,tr,0,1
bl,58'16''687,58'16''926,br,0,0
bl,59'03''641,59'04''807,tl,1,0
fh,59'04''807,59'05''366,br,0,0
bl,59'05''366,59'05''966,tl,0,0
fh,59'05''966,59'07''126,bl,0,0
bl,59'07''126,59'07''527,tr,0,0
fh,59'07''527,59'08''207,br,0,0
fh,59'08''207,59'08''847,tr,0,0
bh,59'08''847,59'09''527,bl,0,0
fl,59'09''527,59'10''245,tl,0,0
fh,59'10''245,59'11''445,bl,0,0
bl,59'11''445,59'11''766,tl,0,0
fh,59'11''766,59'12''246,br,0,0
fh,59'12''246,59'12''686,tl,0,0
fh,59'12''686,59'13''046,bl,0,0
bl,59'13''046,59'13''487,tl,0,0
fh,59'13''487,59'14''606,bl,0,0
bl,59'14''606,59'14''927,tl,0,0
fh,59'14''927,59'15''726,bl,0,1
bl,59'15''726,59'16''007,tr,0,0
bl,59'46''837,59'47''931,br,1,0
fh,59'47''931,59'48''450,tr,0,0
bh,59'48''450,59'49''092,bl,0,0
fh,59'49''092,59'49''811,tr,0,0
fh,59'49''811,59'50''491,bl,0,1
fh,59'50''491,59'50''811,tl,0,0
bl,1:00'38''131,1:00'39''011,bl,1,0
fh,1:00'39''011,1:00'39''492,tl,0,0
bh,1:00'39''492,1:00'39''972,bl,0,0
bh,1:00'39''972,1:00'40''451,tr,0,0
fh,1:00'40''451,1:00'41''012,bl,0,0
fh,1:00'41''012,1:00'41''332,tl,0,1
fh,1:00'41''332,1:00'41''971,bl,0,0
bl,1:01'30''068,1:01'31''192,tr,1,0
fh,1:01'31''192,1:01'31''572,bl,0,0
fh,1:01'31''572,1:01'31''891,tl,0,1
bl,1:01'31''891,1:01'32''651,bl,0,0
bl,1:01'57''493,1:01'58''651,tr,1,0
fh,1:01'58''651,1:01'59''491,br,0,0
bl,1:01'59''491,1:01'59''801,tr,0,0
fh,1:01'59''801,1:02'00''451,br,0,1
bl,1:02'00''451,1:02'00''811,tr,0,0
bl,1:02'30''139,1:02'31''211,bl,1,0
fh,1:02'31''211,1:02'31''691,tr,0,0
fh,1:02'31''691,1:02'32''050,br,0,0
bh,1:02'32''050,1:02'32''611,tr,0,0
fh,1:02'32''611,1:02'33''571,bl,0,0
bl,1:02'33''571,1:02'33''932,tl,0,0
fl,1:02'33''932,1:02'34''931,br,0,0
fh,1:02'34''931,1:02'35''932,tr,0,1
bl,1:02'35''932,1:02'36''971,br,0,0
bl,1:03'02''361,1:03'03''492,tl,1,1
fh,1:03'03''492,1:03'04''014,bl,0,0
bl,1:03'25''764,1:03'26''932,tl,1,0
fh,1:03'26''932,1:03'27''372,br,0,0
bh,1:03'27''372,1:03'27''932,tr,0,0
bh,1:03'27''932,1:03'28''611,bl,0,0
bl,1:03'28''611,1:03'29''532,tr,0,0
fh,1:03'29''532,1:03'30''852,br,0,0
fh,1:03'30''852,1:03'31''213,tl,0,0
fl,1:03'31''213,1:03'32''171,br,0,0
fh,1:03'32''171,1:03'33''492,tl,0,0
bh,1:03'33''492,1:03'33''932,bl,0,0
fh,1:03'33''932,1:03'34''411,tr,0,0
bh,1:03'34''411,1:03'34''732,br,0,0
fh,1:03'34''732,1:03'35''612,tl,0,0
fh,1:03'35''612,1:03'36''531,br,0,0
fh,1:03'36''531,1:03'37''012,tr,0,0
fh,1:03'37''012,1:03'37''692,bl,0,0
bh,1:03'37''692,1:03'38''171,tl,0,0
fh,1:03'38''171,1:03'38''652,bl,0,0
bh,1:03'38''652,1:03'39''092,tl,0,0
fh,1:03'39''092,1:03'39''891,bl,0,1
fl,1:03'39''891,1:03'40''171,tl,0,0
bl,1:04'16''138,1:04'17''012,bl,1,0
fh,1:04'17''012,1:04'17''451,tl,0,1
fh,1:04'17''451,1:04'17''772,bl,0,0
bl,1:04'45''368,1:04'46''451,tr,1,0
fh,1:04'46''451,1:04'46''853,bl,0,0
fh,1:04'46''853,1:04'47''453,tl,0,0
fh,1:04'47''453,1:04'48''011,bl,0,1
bl,1:04'48''011,1:04'48''731,tl,0,0
bl,1:05'38''362,1:05'39''451,bl,1,0
fh,1:05'39''451,1:05'40''012,tr,0,0
fl,1:05'40''012,1:05'40''612,br,0,0
fh,1:05'40''612,1:05'41''411,tl,0,0
bl,1:05'41''411,1:05'41''691,bl,0,0
fh,1:05'41''691,1:05'42''172,tr,0,1
fl,1:05'42''172,1:05'42''532,br,0,0
bl,1:06'09''739,1:06'10''858,tl,1,0
fh,1:06'10''858,1:06'11''337,br,0,0
bh,1:06'11''337,1:06'11''818,tl,0,0
fl,1:06'11''818,1:06'12''457,bl,0,0
fh,1:06'12''457,1:06'13''217,tl,0,0
bh,1:06'13''217,1:06'13''537,bl,0,1
bl,1:06'50''866,1:06'51''936,bl,1,0
fh,1:06'51''936,1:06'52''377,tl,0,0
bh,1:06'52''377,1:06'52''737,bl,0,0
fh,1:06'52''737,1:06'53''296,tl,0,0
fh,1:06'53''296,1:06'53''937,bl,0,1
bl,1:07'49''362,1:07'50''458,bl,1,0
fh,1:07'50''458,1:07'50''977,tr,0,0
fh,1:07'50''977,1:07'51''701,bl,0,0
fh,1:07'51''701,1:07'53''058,tl,0,0
fh,1:07'53''058,1:07'53''336,bl,0,0
fh,1:07'53''336,1:07'53''897,tl,0,0
fh,1:07'53''897,1:07'54''618,bl,0,1
fh,1:07'54''618,1:07'54''937,tl,0,0
