name,start,end,position,first,score
bh,41'47''521,41'47''838,br,0,0
bl,42'09''872,42'10''695,tr,1,0
fh,42'10''695,42'11''360,bl,0,1
fh,42'11''360,42'11''758,tl,0,0
bl,42'28''146,42'29''524,bl,1,0
fh,42'29''524,42'30''079,tr,0,0
bh,42'30''079,42'30''439,bl,0,0
fh,42'30''439,42'31''359,tl,0,0
fh,42'31''359,42'31''598,bl,0,1
bl,42'51''991,42'52''559,br,1,0
bh,42'52''559,42'53''159,tl,0,0
bh,42'53''159,42'53''598,bl,0,0
fh,42'53''598,42'53''878,tr,0,1
bl,42'53''878,42'54''280,bl,0,0
bl,43'09''118,43'10''651,tl,1,0
bh,43'10''651,43'10''960,br,0,0
bl,43'10''960,43'11''719,tr,0,0
fh,43'11''719,43'12''961,br,0,1
bl,44'24''492,44'25''383,br,1,0
fh,44'25''383,44'25''838,tl,0,1
fh,44'25''838,44'26''119,br,0,0
bl,44'39''999,44'40''859,tl,1,0
fh,44'40''859,44'41''360,br,0,0
bh,44'41''360,44'42''038,tl,0,0
fh,44'42''038,44'42''918,bl,0,0
bh,44'42''918,44'43''599,tl,0,0
bh,44'43''599,44'44''439,br,0,0
bh,44'44''439,44'44''838,tl,0,1
bl,44'44''838,44'45''679,bl,0,0
bl,45'00''946,45'01''917,tr,1,0
bh,45'01''917,45'02''440,bl,0,1
bh,45'02''440,45'02''848,tl,0,0
bl,45'18''879,45'19''799,bl,1,0
bh,45'19''799,45'19''956,tr,0,0
bl,45'19''956,45'20''958,br,0,0
fh,45'20''958,45'22''119,tr,0,1
fh,45'22''119,45'22''758,br,0,0
bl,45'43''919,45'44''839,tl,1,0
fh,45'44''839,45'45''398,br,0,0
fl,45'45''398,45'46''040,tr,0,0
fh,45'46''040,45'47''519,bl,0,0
bl,45'47''519,45'47''880,tl,0,0
bl,45'47''880,45'48''919,br,0,1
bh,45'48''919,45'49''811,tl,0,0
bl,46'08''145,46'09''284,br,1,0
fh,46'09''284,46'09''999,tl,0,0
bh,46'09''999,46'10''559,bl,0,0
bl,46'10''559,46'11''079,tl,0,0
bh,46'11''079,46'11''878,br,0,0
bh,46'11''878,46'12''438,tl,0,0
bh,46'12''438,46'13''238,br,0,0
fh,46'13''238,46'13''759,tr,0,0
bl,46'13''759,46'14''559,br,0,0
fh,46'14''559,46'16''199,tr,0,0
bl,46'16''199,46'16''680,br,0,0
bh,46'16''680,46'17''256,tl,0,0
fh,46'17''256,46'17''999,br,0,0
bh,46'17''999,46'18''519,tl,0,0
fh,46'18''519,46'18''960,bl,0,1
bl,46'38''879,46'39''799,bl,1,0
bh,46'39''799,46'40''120,tr,0,0
bh,46'40''120,46'40''679,br,0,0
bh,46'40''679,46'41''479,tl,0,0
fh,46'41''479,46'42''318,bl,0,0
bh,46'42''318,46'43''000,tl,0,0
fl,46'43''000,46'43''878,br,0,0
fh,46'43''878,46'44''598,tr,0,0
bh,46'44''598,46'45''040,br,0,0
fh,46'45''040,46'45''712,tr,0,0
bh,46'45''712,46'46''519,br,0,0
fh,46'46''519,46'46''959,tr,0,0
fh,46'46''959,46'47''559,bl,0,0
fh,46'47''559,46'47''961,tl,0,1
fl,46'47''961,46'48''480,br,0,0
bl,47'08''119,47'09''421,tr,1,0
bl,47'27''877,47'28''925,br,1,0
fh,47'28''925,47'29''320,tl,0,0
fh,47'29''320,47'29''839,br,0,1
fh,47'29''839,47'30''400,tr,0,0
bl,47'47''918,47'48''413,bl,1,0
bh,47'48''413,47'48''924,tr,0,0
bl,47'48''924,47'49''557,br,0,0
fh,47'49''557,47'49''967,tr,0,1
bl,48'08''115,48'09''927,tl,1,0
fh,48'09''927,48'10''479,br,0,0
fl,48'10''479,48'11''000,tr,0,0
fh,48'11''000,48'12''159,bl,0,0
fl,48'12''159,48'12''638,tr,0,0
fh,48'12''638,48'13''959,bl,0,0
fh,48'13''959,48'14''319,tl,0,0
fh,48'14''319,48'14''958,bl,0,0
bl,48'14''958,48'15''239,tl,0,0
fh,48'15''239,48'15''482,bl,0,0
bl,48'15''482,48'15''843,tl,0,0
bh,48'15''843,48'16''493,br,0,0
bl,48'16''493,48'16''879,tr,0,0
fh,48'16''879,48'18''399,br,0,0
bh,48'18''399,48'18''919,tr,0,0
fh,48'18''919,48'19''485,br,0,0
fh,48'19''485,48'19''839,tl,0,0
fh,48'19''839,48'20''558,bl,0,0
fl,48'20''558,48'21''200,tl,0,0
fh,48'21''200,48'22''159,bl,0,0
bl,48'22''159,48'22''519,tl,0,0
fh,48'22''519,48'23''360,bl,0,0
fl,48'23''360,48'23''920,tr,0,0
fh,48'23''920,48'25''262,bl,0,0
bl,49'02''152,49'03''678,tr,1,0
fh,49'03''678,49'04''238,bl,0,1
bl,49'21''846,49'22''664,br,1,0
fh,49'22''664,49'22''958,tl,0,0
fh,49'22''958,49'23''439,br,0,0
fh,49'23''439,49'23''998,tr,0,0
fh,49'23''998,49'24''534,bl,0,0
fh,49'24''534,49'24''979,tr,0,0
bh,49'24''979,49'25''518,br,0,0
bl,49'25''518,49'25''918,tl,0,0
bl,49'25''918,49'26''920,br,0,0
fh,49'26''920,49'28''320,tr,0,0
bh,49'28''320,49'28''798,br,0,0
bh,49'28''798,49'29''497,tl,0,0
fh,49'29''497,49'29''999,bl,0,0
bh,49'29''999,49'30''559,tl,0,0
bh,49'30''559,49'31''278,br,0,0
bh,49'31''278,49'31''958,tl,0,0
fh,49'31''958,49'32''318,bl,0,1
bl,49'55''573,49'56''375,bl,1,0
fh,49'56''375,49'57''318,tr,0,0
bl,49'57''318,49'57''800,br,0,0
bh,49'57''800,49'58''639,tl,0,0
bl,49'58''639,49'59''478,bl,0,0
fh,49'59''478,50'01''288,tl,0,0
fh,50'01''288,50'01''852,bl,0,0
fh,50'01''852,50'02''251,tl,0,0
fh,50'02''251,50'02''679,bl,0,0
fl,50'02''679,50'03''319,tr,0,0
fh,50'03''319,50'04''198,br,0,0
bl,50'04''198,50'04''599,tl,0,0
fh,50'04''599,50'05''318,bl,0,1
bl,50'05''318,50'06''359,tl,0,0
bl,50'31''145,50'32''473,br,1,0
fh,50'32''473,50'32''879,tl,0,0
fh,50'32''879,50'33''476,br,0,0
bl,50'33''476,50'33''879,tr,0,0
fh,50'33''879,50'34''559,bl,0,1
bl,50'34''559,50'34''999,tl,0,0
bl,50'53''195,50'54''798,bl,1,0
fh,50'54''798,50'55''438,tr,0,0
fh,50'55''438,50'56''318,br,0,0
fh,50'56''318,50'56''879,tr,0,0
bh,50'56''879,50'57''638,bl,0,0
bl,50'57''638,50'57''879,tl,0,0
fh,50'57''879,50'58''279,bl,0,0
bh,50'58''279,50'58''640,tl,0,0
bh,50'58''640,50'59''599,br,0,0
fh,50'59''599,50'59''998,tr,0,1
bl,50'59''998,51'01''039,br,0,0
bl,51'24''192,51'25''078,tl,1,0
fh,51'25''078,51'25''598,br,0,0
bh,51'25''598,51'26''000,tl,0,0
fl,51'26''000,51'26''840,bl,0,0
fh,51'26''840,51'27''929,tl,0,0
fh,51'27''929,51'28''479,bl,0,0
bh,51'28''479,51'28''799,tl,0,0
bh,51'28''799,51'29''320,bl,0,0
fh,51'29''320,51'29''720,tl,0,1
bl,51'49''200,51'50''299,tr,1,0
fh,51'50''299,51'50''759,bl,0,0
bl,51'50''759,51'51''240,tl,0,0
fh,51'51''240,51'52''010,bl,0,0
bl,51'52''010,51'52''719,tr,0,0
fh,51'52''719,51'53''278,br,0,0
bl,51'53''278,51'54''001,tr,0,0
fh,51'54''001,51'55''278,br,0,0
bl,51'55''278,51'55''678,tr,0,0
fl,51'55''678,51'56''599,br,0,0
fh,51'56''599,51'57''238,tr,0,0
bl,51'57''238,51'58''038,br,0,0
bh,51'58''038,51'58''840,tl,0,0
fl,51'58''840,51'59''479,br,0,0
fh,51'59''479,52'00''920,tr,0,0
bl,52'00''920,52'01''438,br,0,0
fh,52'01''438,52'01''679,tr,0,1
bl,52'32''974,52'33''679,tl,1,0
fh,52'33''679,52'34''239,br,0,0
bl,52'34''239,52'34''759,tl,0,0
fh,52'34''759,52'35''919,bl,0,0
bl,52'35''919,52'36''278,tl,0,1
fh,52'36''278,52'36''960,br,0,0
bl,52'58''752,52'59''399,tr,1,0
fh,52'59''399,53'00''319,bl,0,0
fl,53'00''319,53'00''799,tl,0,0
fh,53'00''799,53'01''760,bl,0,0
bl,53'01''760,53'02''199,tr,0,0
bh,53'02''199,53'02''718,br,0,0
fl,53'02''718,53'03''518,tr,0,0
fh,53'03''518,53'04''839,bl,0,0
fl,53'04''839,53'05''439,tl,0,0
fh,53'05''439,53'07''111,bl,0,0
bl,53'07''111,53'07''599,tl,0,0
fh,53'07''599,53'08''198,br,0,0
bh,53'08''198,53'08''599,tr,0,0
fh,53'08''599,53'09''239,br,0,0
bl,53'09''239,53'09''672,tr,0,0
fh,53'09''672,53'10''478,bl,0,0
bl,53'10''478,53'11''119,tr,0,0
fh,53'11''119,53'12''440,bl,0,0
bh,53'12''440,53'12''810,tl,0,0
fh,53'12''810,53'13''638,bl,0,0
bh,53'13''638,53'13''999,tr,0,0
bh,53'13''999,53'15''039,br,0,0
bh,53'15''039,53'15''599,tr,0,0
bh,53'15''599,53'16''160,br,0,0
bh,53'16''160,53'16''599,tr,0,1
fh,53'16''599,53'17''079,bl,0,0
bl,53'49''185,53'50''277,tl,1,0
fh,53'50''277,53'50''878,br,0,0
bh,53'50''878,53'51''359,tl,0,0
bl,53'51''359,53'52''198,br,0,0
fh,53'52''198,53'53''159,tl,0,1
fh,53'53''159,53'53''958,bl,0,0
