name,start,end,position,first,score
fh,41'21''701,41'22''060,br,0,0
fh,41'22''060,41'22''540,tr,0,0
fh,41'22''540,41'22''980,br,0,0
fl,41'22''980,41'23''260,tr,0,0
fh,41'23''260,41'23''729,bl,0,0
fl,41'23''729,41'24''461,tl,0,0
fh,41'24''461,41'25''500,br,0,0
bh,41'25''500,41'25''900,tl,0,0
fh,41'25''900,41'26''781,br,0,0
bh,41'26''781,41'27''180,tr,0,0
bh,41'27''180,41'27''580,br,0,0
fh,41'27''580,41'27''939,tl,0,1
bl,41'27''939,41'28''730,bl,0,0
