name,start,end,position,first,score
bh,33'39''998,33'40''638,tl,0,0
bh,33'40''638,33'41''078,br,0,0
bh,33'41''078,33'41''878,tr,0,0
bl,33'41''878,33'42''518,br,0,0
bl,33'42''518,33'43''518,tr,0,0
fh,33'43''518,33'44''758,bl,0,0
bl,33'44''758,33'45''267,tl,0,0
fh,33'45''267,33'46''321,br,0,0
bl,33'46''321,33'46''918,tr,0,0
fh,33'46''918,33'47''638,bl,0,0
fl,33'47''638,33'48''478,tl,0,0
fh,33'48''478,33'49''959,bl,0,0
fh,33'49''959,33'50''638,tl,0,0
fh,33'50''638,33'51''118,br,0,1
fl,33'51''118,33'51''718,tr,0,0
,,,,,
bl,34'13''158,34'13''158,br,1,1
fl,34'13''158,34'13''598,tl,0,0
,,,,,
bl,34'27''261,34'28''363,bl,1,0
fh,34'28''363,34'28''675,tr,0,0
bl,34'28''675,34'29''156,br,0,0
fh,34'29''156,34'29''597,tl,0,0
fl,34'29''597,34'30''363,bl,0,0
fh,34'30''363,34'31''158,tl,0,0
bl,34'31''158,34'31''557,br,0,0
fh,34'31''557,34'32''078,tr,0,1
,,,,,
bl,34'52''069,34'53''158,tr,1,0
bl,34'53''158,34'53''638,bl,0,0
fh,34'53''638,34'53''961,tr,0,0
fl,34'53''961,34'54''358,bl,0,0
fh,34'54''358,34'54''931,tl,0,1
,,,,,
bl,35'31''068,35'32''198,tl,1,0
fh,35'32''198,35'32''518,br,0,0
bh,35'32''518,35'33''078,tl,0,0
fh,35'33''078,35'33''958,bl,0,0
bh,35'33''958,35'34''638,tl,0,0
fh,35'34''638,35'35''758,bl,0,0
fl,35'35''758,35'36''438,tl,0,0
fh,35'36''438,35'36''998,bl,0,1
fh,35'36''998,35'37''598,tr,0,0
,,,,,
bl,35'55''163,35'56''278,br,1,0
fh,35'56''278,35'56''838,tl,0,0
fh,35'56''838,35'57''380,bl,0,0
fl,35'57''380,35'58''239,tl,0,0
fh,35'58''239,35'59''558,bl,0,0
fh,35'59''558,36'00''518,tr,0,0
fh,36'00''518,36'02''078,br,0,0
fl,36'02''078,36'02''998,tl,0,0
fh,36'02''998,36'04''276,br,0,0
fh,36'04''276,36'04''876,tr,0,0
fh,36'04''876,36'05''238,br,0,0
bh,36'05''238,36'05''758,tr,0,0
fh,36'05''758,36'06''438,bl,0,0
fh,36'06''438,36'07''080,tl,0,0
fh,36'07''080,36'08''239,br,0,0
fh,36'08''239,36'08''638,tr,0,1
fh,36'08''638,36'09''118,br,0,0
,,,,,
bl,36'40''109,36'41''113,tr,1,0
fh,36'41''113,36'41''598,bl,0,0
bl,36'41''598,36'42''438,tr,0,0
fh,36'42''438,36'43''718,br,0,0
fh,36'43''718,36'44''278,tl,0,0
bl,36'44''278,36'45''118,br,0,0
fl,36'45''118,36'46''440,tl,0,0
fh,36'46''440,36'47''302,br,0,0
bl,36'47''302,36'47''798,tr,0,0
bl,36'47''798,36'48''518,br,0,0
fh,36'48''518,36'49''118,tr,0,0
bl,36'49''118,36'49''959,br,0,0
fh,36'49''959,36'50''277,tr,0,1
,,,,,
bl,37'15''734,37'16''840,tl,1,0
fh,37'16''840,37'17''318,br,0,0
fh,37'17''318,37'17''678,tl,0,0
fl,37'17''678,37'18''073,bl,0,0
fh,37'18''073,37'18''634,tr,0,0
bl,37'18''634,37'18''958,bl,0,0
fh,37'18''958,37'20''478,tr,0,0
fh,37'20''478,37'20''958,bl,0,0
fh,37'20''958,37'21''357,tr,0,0
bl,37'21''357,37'21''718,bl,0,0
fh,37'21''718,37'22''598,tl,0,0
fh,37'22''598,37'23''398,bl,0,0
fh,37'23''398,37'23''918,tr,0,0
fh,37'23''918,37'24''518,bl,0,0
fh,37'24''518,37'24''877,tr,0,1
bh,37'24''877,37'25''280,br,0,0
,,,,,
bl,37'52''658,37'53''714,tr,1,0
bl,37'53''714,37'54''158,bl,0,0
fh,37'54''158,37'54''699,tl,0,0
fh,37'54''699,37'54''916,bl,0,0
fh,37'54''916,37'55''478,tr,0,0
bh,37'55''478,37'55''878,br,0,0
fh,37'55''878,37'56''598,tl,0,0
fh,37'56''598,37'57''394,bl,0,0
bl,37'57''394,37'59''158,tr,0,0
bh,37'59''158,37'59''598,br,0,1
bh,37'59''598,38'00''118,tl,0,0
,,,,,
bl,38'22''106,38'23''161,bl,1,0
fh,38'23''161,38'23''598,tr,0,0
bh,38'23''598,38'23''918,br,0,0
bh,38'23''918,38'24''198,tr,0,0
bh,38'24''198,38'24''598,br,0,0
bl,38'24''598,38'25''318,tr,0,0
fh,38'25''318,38'26''638,bl,0,0
fl,38'26''638,38'27''238,tl,0,0
fh,38'27''238,38'27''918,bl,0,0
bl,38'27''918,38'28''987,tl,0,0
fh,38'28''987,38'30''358,bl,0,0
fl,38'30''358,38'30''918,tr,0,0
bh,38'30''918,38'31''704,br,0,0
fh,38'31''704,38'32''318,tr,0,1
bh,38'32''318,38'32''718,br,0,0
,,,,,
bl,38'55''621,38'56''799,tl,1,0
fh,38'56''799,38'57''118,br,0,0
bl,38'57''118,38'57''632,tr,0,0
fh,38'57''632,38'58''838,br,0,0
bl,38'58''838,38'59''759,tr,0,0
fh,38'59''759,39'00''960,br,0,0
bl,39'00''960,39'01''439,tr,0,0
fh,39'01''439,39'01''880,br,0,0
bl,39'01''880,39'02''520,tr,0,0
fh,39'02''520,39'03''158,br,0,0
fl,39'03''158,39'03''838,tl,0,0
fh,39'03''838,39'04''588,br,0,0
bh,39'04''588,39'04''958,tl,0,1
fh,39'04''958,39'05''638,bl,0,0
,,,,,
bl,39'34''827,39'35''983,tr,1,0
bh,39'35''983,39'36''429,bl,0,0
fh,39'36''429,39'37''316,tr,0,0
bl,39'37''316,39'37''718,bl,0,0
bh,39'37''718,39'38''631,tr,0,0
bl,39'38''631,39'39''238,bl,0,0
fh,39'39''238,39'39''837,tr,0,1
fh,39'39''837,39'40''238,br,0,0
,,,,,
bl,40'05''663,40'06''772,tl,1,0
fh,40'06''772,40'07''118,br,0,0
bl,40'07''118,40'07''918,tl,0,0
fh,40'07''918,40'09''038,bl,0,0
fl,40'09''038,40'09''961,tr,0,0
fh,40'09''961,40'11''359,bl,0,0
fh,40'11''359,40'11''841,tl,0,0
bl,40'11''841,40'12''598,bl,0,0
fh,40'12''598,40'13''238,tl,0,0
fh,40'13''238,40'13''999,bl,0,0
bh,40'13''999,40'14''598,tl,0,0
fl,40'14''598,40'15''318,bl,0,0
fl,40'15''318,40'16''238,tr,0,0
fh,40'16''238,40'17''638,bl,0,0
fh,40'17''638,40'18''881,tr,0,0
bl,40'18''881,40'19''271,br,0,0
bh,40'19''271,40'19''838,tl,0,0
bl,40'19''838,40'20''478,br,0,0
fh,40'20''478,40'21''398,tl,0,0
bh,40'21''398,40'22''078,br,0,0
fh,40'22''078,40'23''099,tl,0,0
fh,40'23''099,40'23''438,br,0,0
fh,40'23''438,40'23''877,tr,0,0
fh,40'23''877,40'24''318,br,0,0
fh,40'24''318,40'24''958,tr,0,0
bh,40'24''958,40'25''678,br,0,0
bh,40'25''678,40'26''319,tr,0,0
fl,40'26''319,40'27''438,bl,0,0
fl,40'27''438,40'28''479,tl,0,1
fh,40'28''479,40'29''438,bl,0,0
,,,,,
bl,40'52''639,40'53''833,tl,1,0
fh,40'53''833,40'54''383,bl,0,1
,,,,,
bl,41'15''537,41'16''676,br,1,0
fh,41'16''676,41'17''278,tl,0,0
fh,41'17''278,41'17''798,br,0,0
bh,41'17''798,41'18''478,tr,0,0
fh,41'18''478,41'19''518,br,0,0
bh,41'19''518,41'19''907,tl,0,0
bh,41'19''907,41'20''800,br,0,0
fl,41'20''800,41'21''678,tr,0,0
fh,41'21''678,41'22''758,br,0,0
bh,41'22''758,41'23''319,tr,0,0
fh,41'23''319,41'23''749,br,0,0
bh,41'23''749,41'24''238,tl,0,0
fh,41'24''238,41'25''358,br,0,0
bl,41'25''358,41'25''879,tr,0,0
bh,41'25''879,41'26''679,br,0,0
bl,41'26''679,41'27''518,tr,0,0
fh,41'27''518,41'28''796,br,0,0
fl,41'28''796,41'29''478,tl,0,0
fh,41'29''478,41'30''596,bl,0,0
fh,41'30''596,41'31''678,tr,0,0
bl,41'31''678,41'32''038,br,0,0
bh,41'32''038,41'32''798,tr,0,1
,,,,,
bl,42'08''169,42'09''238,tl,1,0
fh,42'09''238,42'09''598,br,0,0
bh,42'09''598,42'10''238,tr,0,1
fl,42'10''238,42'10''918,bl,0,0
